frame,x,y,w,h,conf,class,track
18,182,818,86,100,1.0,1,-1
18,432,848,100,98,1.0,1,-1
18,0,854,18,24,1.0,1,-1
18,26,858,98,76,1.0,1,-1
18,578,894,95,86,1.0,1,-1
18,670,898,50,66,1.0,1,-1
18,126,908,82,52,1.0,1,-1
18,764,930,48,52,1.0,1,-1
18,244,932,112,92,1.0,1,-1
18,0,940,124,60,1.0,1,-1
18,660,942,106,60,1.0,1,-1
18,820,974,86,50,1.0,1,-1
18,412,988,52,36,1.0,1,-1
18,728,1006,62,18,1.0,1,-1
18,488,1008,20,16,1.0,1,-1
19,0,0,38,32,1.0,1,-1
19,44,0,64,53,1.0,1,-1
19,146,0,24,10,1.0,1,-1
19,196,0,60,20,1.0,1,-1
19,95,8,93,116,1.0,1,-1
19,189,36,41,48,1.0,1,-1
19,930,44,94,74,1.0,1,-1
19,38,54,56,48,1.0,1,-1
19,18,72,12,12,1.0,1,-1
19,152,85,126,145,1.0,1,-1
19,40,116,113,86,1.0,1,-1
19,0,118,69,92,1.0,1,-1
19,910,122,40,32,1.0,1,-1
19,940,160,84,64,1.0,1,-1
19,264,164,14,26,1.0,1,-1
19,568,164,120,88,1.0,1,-1
19,856,214,36,62,1.0,1,-1
19,914,272,14,16,1.0,1,-1
19,120,284,86,92,1.0,1,-1
19,206,298,66,88,1.0,1,-1
19,990,310,34,38,1.0,1,-1
19,838,312,126,114,1.0,1,-1
19,960,316,45,38,1.0,1,-1
19,950,338,23,20,1.0,1,-1
19,994,350,22,13,1.0,1,-1
19,974,354,44,48,1.0,1,-1
19,66,380,82,84,1.0,1,-1
19,0,384,52,52,1.0,1,-1
19,564,388,126,106,1.0,1,-1
19,330,400,88,112,1.0,1,-1
19,156,402,90,74,1.0,1,-1
19,994,402,30,79,1.0,1,-1
19,426,404,72,74,1.0,1,-1
19,12,420,106,128,1.0,1,-1
19,510,444,90,102,1.0,1,-1
19,482,448,40,64,1.0,1,-1
19,442,476,10,10,1.0,1,-1
19,998,480,26,50,1.0,1,-1
19,442,484,52,45,1.0,1,-1
19,972,484,12,26,1.0,1,-1
19,0,496,68,118,1.0,1,-1
19,600,504,34,50,1.0,1,-1
19,440,530,126,92,1.0,1,-1
19,752,544,94,102,1.0,1,-1
19,560,548,68,144,1.0,1,-1
19,694,558,58,112,1.0,1,-1
19,1012,560,12,34,1.0,1,-1
19,634,566,42,90,1.0,1,-1
19,410,574,33,32,1.0,1,-1
19,748,596,44,66,1.0,1,-1
19,472,600,92,42,1.0,1,-1
19,52,622,100,74,1.0,1,-1
19,970,626,54,78,1.0,1,-1
19,634,680,62,52,1.0,1,-1
19,172,690,84,122,1.0,1,-1
19,742,690,52,80,1.0,1,-1
19,808,692,96,124,1.0,1,-1
19,494,700,46,40,1.0,1,-1
19,16,706,170,84,1.0,1,-1
19,0,756,124,122,1.0,1,-1
19,668,762,82,90,1.0,1,-1
19,88,790,108,100,1.0,1,-1
19,754,796,70,42,1.0,1,-1
19,182,816,88,102,1.0,1,-1
19,782,816,114,166,1.0,1,-1
19,718,832,88,88,1.0,1,-1
19,432,848,100,100,1.0,1,-1
19,68,858,58,56,1.0,1,-1
19,28,874,70,60,1.0,1,-1
19,578,898,146,82,1.0,1,-1
19,126,906,82,54,1.0,1,-1
19,242,926,110,98,1.0,1,-1
19,770,928,40,58,1.0,1,-1
19,0,936,126,64,1.0,1,-1
19,724,936,50,56,1.0,1,-1
19,658,952,70,50,1.0,1,-1
19,818,976,90,48,1.0,1,-1
19,418,986,90,38,1.0,1,-1
19,728,1008,62,16,1.0,1,-1
20,0,0,108,66,1.0,1,-1
20,96,0,89,130,1.0,1,-1
20,196,0,66,32,1.0,1,-1
20,186,34,44,50,1.0,1,-1
20,928,46,96,68,1.0,1,-1
20,34,70,61,28,1.0,1,-1
20,10,72,14,10,1.0,1,-1
20,168,84,110,112,1.0,1,-1
20,0,114,64,94,1.0,1,-1
20,1014,114,10,12,1.0,1,-1
20,30,116,142,90,1.0,1,-1
20,894,122,48,34,1.0,1,-1
20,558,138,98,116,1.0,1,-1
20,264,166,12,22,1.0,1,-1
20,942,168,82,60,1.0,1,-1
20,224,190,54,40,1.0,1,-1
20,856,216,40,58,1.0,1,-1
20,126,260,82,110,1.0,1,-1
20,918,264,12,12,1.0,1,-1
20,200,300,72,88,1.0,1,-1
20,908,302,54,120,1.0,1,-1
20,954,314,52,46,1.0,1,-1
20,978,322,46,202,1.0,1,-1
20,836,352,55,58,1.0,1,-1
20,892,352,15,12,1.0,1,-1
20,282,378,8,12,1.0,1,-1
20,66,380,82,86,1.0,1,-1
20,0,384,50,64,1.0,1,-1
20,566,388,128,104,1.0,1,-1
20,330,400,88,100,1.0,1,-1
20,160,402,92,72,1.0,1,-1
20,426,406,70,74,1.0,1,-1
20,18,422,102,124,1.0,1,-1
20,480,430,116,114,1.0,1,-1
20,450,484,46,40,1.0,1,-1
20,974,486,10,22,1.0,1,-1
20,600,498,38,54,1.0,1,-1
20,442,532,78,88,1.0,1,-1
20,0,542,52,60,1.0,1,-1
20,752,542,86,94,1.0,1,-1
20,560,548,68,138,1.0,1,-1
20,696,554,60,86,1.0,1,-1
20,1004,554,20,42,1.0,1,-1
20,514,568,52,52,1.0,1,-1
20,634,572,42,80,1.0,1,-1
20,408,578,38,28,1.0,1,-1
20,38,594,114,106,1.0,1,-1
20,468,600,94,42,1.0,1,-1
20,718,604,74,70,1.0,1,-1
20,960,622,64,80,1.0,1,-1
20,634,682,66,52,1.0,1,-1
20,174,692,82,122,1.0,1,-1
20,808,692,116,122,1.0,1,-1
20,742,694,52,76,1.0,1,-1
20,496,698,44,42,1.0,1,-1
20,14,706,172,84,1.0,1,-1
20,0,758,126,122,1.0,1,-1
20,670,760,80,86,1.0,1,-1
20,88,790,108,98,1.0,1,-1
20,730,790,95,138,1.0,1,-1
20,182,816,90,106,1.0,1,-1
20,785,820,113,162,1.0,1,-1
20,740,835,8,11,1.0,1,-1
20,432,850,100,96,1.0,1,-1
20,70,858,62,56,1.0,1,-1
20,28,872,68,58,1.0,1,-1
20,578,902,144,76,1.0,1,-1
20,124,908,84,54,1.0,1,-1
20,238,923,114,101,1.0,1,-1
20,660,926,150,78,1.0,1,-1
20,0,940,120,60,1.0,1,-1
20,818,978,84,46,1.0,1,-1
20,416,984,94,40,1.0,1,-1
20,730,1008,62,16,1.0,1,-1
21,0,0,42,36,1.0,1,-1
21,48,0,56,66,1.0,1,-1
21,98,0,89,114,1.0,1,-1
21,194,0,80,28,1.0,1,-1
21,486,0,52,16,1.0,1,-1
21,1006,0,18,26,1.0,1,-1
21,188,34,42,50,1.0,1,-1
21,930,48,94,70,1.0,1,-1
21,8,70,44,18,1.0,1,-1
21,48,72,50,26,1.0,1,-1
21,178,84,98,118,1.0,1,-1
21,0,86,13,12,1.0,1,-1
21,14,92,8,8,1.0,1,-1
21,160,100,26,55,1.0,1,-1
21,0,116,66,92,1.0,1,-1
21,46,120,128,90,1.0,1,-1
21,896,128,58,34,1.0,1,-1
21,558,136,70,142,1.0,1,-1
21,264,162,12,26,1.0,1,-1
21,930,162,94,68,1.0,1,-1
21,216,188,40,32,1.0,1,-1
21,248,202,28,32,1.0,1,-1
21,858,220,36,64,1.0,1,-1
21,918,256,12,14,1.0,1,-1
21,126,270,84,106,1.0,1,-1
21,204,304,70,84,1.0,1,-1
21,912,306,54,120,1.0,1,-1
21,956,308,68,54,1.0,1,-1
21,840,342,56,64,1.0,1,-1
21,982,364,42,170,1.0,1,-1
21,64,380,86,86,1.0,1,-1
21,566,386,124,98,1.0,1,-1
21,0,392,44,50,1.0,1,-1
21,330,400,88,88,1.0,1,-1
21,160,402,86,72,1.0,1,-1
21,426,406,74,74,1.0,1,-1
21,14,418,108,126,1.0,1,-1
21,452,432,142,110,1.0,1,-1
21,974,486,10,22,1.0,1,-1
21,596,500,44,64,1.0,1,-1
21,444,532,26,30,1.0,1,-1
21,456,544,62,50,1.0,1,-1
21,752,544,82,94,1.0,1,-1
21,998,550,26,48,1.0,1,-1
21,698,552,52,92,1.0,1,-1
21,572,558,56,128,1.0,1,-1
21,18,562,54,52,1.0,1,-1
21,516,568,48,52,1.0,1,-1
21,632,570,42,82,1.0,1,-1
21,410,578,34,26,1.0,1,-1
21,438,580,50,40,1.0,1,-1
21,478,600,86,44,1.0,1,-1
21,716,604,72,70,1.0,1,-1
21,950,612,74,92,1.0,1,-1
21,54,614,98,78,1.0,1,-1
21,464,634,16,10,1.0,1,-1
21,636,686,64,48,1.0,1,-1
21,176,692,76,124,1.0,1,-1
21,744,694,52,78,1.0,1,-1
21,810,696,68,90,1.0,1,-1
21,16,700,172,90,1.0,1,-1
21,498,700,38,42,1.0,1,-1
21,0,758,126,124,1.0,1,-1
21,668,760,82,86,1.0,1,-1
21,840,760,80,54,1.0,1,-1
21,100,790,96,96,1.0,1,-1
21,782,798,44,50,1.0,1,-1
21,736,808,66,102,1.0,1,-1
21,780,820,130,160,1.0,1,-1
21,186,836,74,76,1.0,1,-1
21,28,848,108,80,1.0,1,-1
21,430,852,102,90,1.0,1,-1
21,628,896,94,60,1.0,1,-1
21,124,908,84,54,1.0,1,-1
21,246,924,108,100,1.0,1,-1
21,578,928,70,52,1.0,1,-1
21,752,928,58,60,1.0,1,-1
21,0,944,114,56,1.0,1,-1
21,660,948,92,58,1.0,1,-1
21,820,976,82,48,1.0,1,-1
21,410,978,102,46,1.0,1,-1
21,730,1010,64,14,1.0,1,-1
22,0,0,44,40,1.0,1,-1
22,50,0,54,52,1.0,1,-1
22,136,0,16,6,1.0,1,-1
22,198,0,78,24,1.0,1,-1
22,390,0,158,18,1.0,1,-1
22,97,4,90,110,1.0,1,-1
22,186,34,44,49,1.0,1,-1
22,930,50,94,46,1.0,1,-1
22,26,70,20,24,1.0,1,-1
22,4,72,21,30,1.0,1,-1
22,47,72,49,26,1.0,1,-1
22,174,84,104,144,1.0,1,-1
22,160,98,30,58,1.0,1,-1
22,998,108,26,36,1.0,1,-1
22,0,116,64,90,1.0,1,-1
22,48,120,116,88,1.0,1,-1
22,894,128,60,32,1.0,1,-1
22,271,144,7,6,1.0,1,-1
22,564,150,66,81,1.0,1,-1
22,264,160,14,26,1.0,1,-1
22,936,184,88,48,1.0,1,-1
22,858,220,38,70,1.0,1,-1
22,582,232,34,72,1.0,1,-1
22,916,254,12,16,1.0,1,-1
22,124,276,88,98,1.0,1,-1
22,202,304,74,84,1.0,1,-1
22,912,304,54,118,1.0,1,-1
22,962,308,62,54,1.0,1,-1
22,996,314,4,2,1.0,1,-1
22,104,334,10,14,1.0,1,-1
22,832,340,54,68,1.0,1,-1
22,986,362,38,172,1.0,1,-1
22,64,380,82,82,1.0,1,-1
22,556,382,128,102,1.0,1,-1
22,0,396,120,148,1.0,1,-1
22,156,400,90,76,1.0,1,-1
22,330,400,90,84,1.0,1,-1
22,426,406,76,72,1.0,1,-1
22,486,430,106,106,1.0,1,-1
22,970,474,8,16,1.0,1,-1
22,452,476,44,48,1.0,1,-1
22,598,498,42,64,1.0,1,-1
22,444,530,70,64,1.0,1,-1
22,740,534,44,26,1.0,1,-1
22,696,548,54,108,1.0,1,-1
22,992,552,32,48,1.0,1,-1
22,572,554,54,133,1.0,1,-1
22,758,558,92,88,1.0,1,-1
22,36,562,62,68,1.0,1,-1
22,510,566,54,50,1.0,1,-1
22,632,570,42,82,1.0,1,-1
22,408,576,38,28,1.0,1,-1
22,444,576,46,44,1.0,1,-1
22,478,600,82,48,1.0,1,-1
22,964,601,60,101,1.0,1,-1
22,728,612,56,66,1.0,1,-1
22,60,634,82,54,1.0,1,-1
22,462,634,18,12,1.0,1,-1
22,636,686,64,48,1.0,1,-1
22,584,688,10,12,1.0,1,-1
22,18,698,170,90,1.0,1,-1
22,742,698,64,90,1.0,1,-1
22,498,700,40,40,1.0,1,-1
22,812,700,94,115,1.0,1,-1
22,0,760,124,134,1.0,1,-1
22,668,762,80,84,1.0,1,-1
22,174,768,50,52,1.0,1,-1
22,98,792,98,94,1.0,1,-1
22,736,796,94,110,1.0,1,-1
22,774,816,134,163,1.0,1,-1
22,184,828,78,94,1.0,1,-1
22,32,850,98,80,1.0,1,-1
22,432,852,98,90,1.0,1,-1
22,638,896,84,60,1.0,1,-1
22,122,908,90,54,1.0,1,-1
22,248,918,112,106,1.0,1,-1
22,750,920,62,68,1.0,1,-1
22,576,926,74,54,1.0,1,-1
22,0,948,114,52,1.0,1,-1
22,695,950,57,48,1.0,1,-1
22,662,968,36,38,1.0,1,-1
22,820,977,78,47,1.0,1,-1
22,408,982,106,42,1.0,1,-1
22,730,1008,66,16,1.0,1,-1
23,0,0,104,52,1.0,1,-1
23,128,0,36,8,1.0,1,-1
23,200,0,76,24,1.0,1,-1
23,92,4,93,108,1.0,1,-1
23,186,36,42,45,1.0,1,-1
23,930,46,94,54,1.0,1,-1
23,4,70,64,34,1.0,1,-1
23,69,72,22,20,1.0,1,-1
23,170,82,108,106,1.0,1,-1
23,162,104,26,44,1.0,1,-1
23,992,108,32,42,1.0,1,-1
23,0,116,64,90,1.0,1,-1
23,50,122,112,88,1.0,1,-1
23,898,122,40,32,1.0,1,-1
23,566,150,68,170,1.0,1,-1
23,264,162,16,24,1.0,1,-1
23,210,172,58,50,1.0,1,-1
23,942,186,82,52,1.0,1,-1
23,856,220,42,62,1.0,1,-1
23,918,256,12,12,1.0,1,-1
23,978,258,12,10,1.0,1,-1
23,122,280,90,98,1.0,1,-1
23,912,298,58,126,1.0,1,-1
23,200,304,74,84,1.0,1,-1
23,978,308,46,46,1.0,1,-1
23,964,330,14,28,1.0,1,-1
23,830,336,62,80,1.0,1,-1
23,986,366,38,166,1.0,1,-1
23,556,378,130,96,1.0,1,-1
23,64,380,84,76,1.0,1,-1
23,0,398,122,142,1.0,1,-1
23,156,398,86,78,1.0,1,-1
23,330,400,90,84,1.0,1,-1
23,426,406,72,66,1.0,1,-1
23,512,426,78,112,1.0,1,-1
23,454,444,70,82,1.0,1,-1
23,602,498,42,60,1.0,1,-1
23,444,526,32,36,1.0,1,-1
23,770,534,12,24,1.0,1,-1
23,738,538,30,32,1.0,1,-1
23,684,540,28,20,1.0,1,-1
23,976,544,48,158,1.0,1,-1
23,448,546,65,70,1.0,1,-1
23,572,548,56,109,1.0,1,-1
23,694,552,58,94,1.0,1,-1
23,8,556,66,92,1.0,1,-1
23,514,566,52,50,1.0,1,-1
23,636,568,38,84,1.0,1,-1
23,752,568,56,42,1.0,1,-1
23,408,576,39,28,1.0,1,-1
23,468,600,92,48,1.0,1,-1
23,728,612,62,64,1.0,1,-1
23,804,612,24,22,1.0,1,-1
23,830,624,28,16,1.0,1,-1
23,570,658,38,40,1.0,1,-1
23,58,662,48,41,1.0,1,-1
23,634,684,66,50,1.0,1,-1
23,740,692,58,80,1.0,1,-1
23,20,698,166,88,1.0,1,-1
23,498,702,40,38,1.0,1,-1
23,802,704,102,110,1.0,1,-1
23,668,762,78,84,1.0,1,-1
23,0,768,118,130,1.0,1,-1
23,186,778,42,44,1.0,1,-1
23,98,784,94,102,1.0,1,-1
23,736,796,92,108,1.0,1,-1
23,776,814,130,160,1.0,1,-1
23,186,830,76,82,1.0,1,-1
23,34,846,94,82,1.0,1,-1
23,404,850,126,92,1.0,1,-1
23,636,896,88,64,1.0,1,-1
23,124,906,92,56,1.0,1,-1
23,754,920,64,66,1.0,1,-1
23,272,924,20,14,1.0,1,-1
23,578,924,70,56,1.0,1,-1
23,0,936,114,64,1.0,1,-1
23,250,939,112,85,1.0,1,-1
23,662,948,96,56,1.0,1,-1
23,820,976,76,48,1.0,1,-1
23,412,992,60,32,1.0,1,-1
23,490,1008,22,16,1.0,1,-1
23,728,1008,68,16,1.0,1,-1
24,0,0,40,50,1.0,1,-1
24,50,0,56,52,1.0,1,-1
24,200,0,70,24,1.0,1,-1
24,91,12,92,96,1.0,1,-1
24,184,36,48,46,1.0,1,-1
24,922,52,62,44,1.0,1,-1
24,0,70,32,34,1.0,1,-1
24,30,72,60,22,1.0,1,-1
24,160,82,118,146,1.0,1,-1
24,44,98,16,18,1.0,1,-1
24,990,110,34,40,1.0,1,-1
24,0,116,68,88,1.0,1,-1
24,50,116,106,92,1.0,1,-1
24,906,126,30,28,1.0,1,-1
24,552,150,78,120,1.0,1,-1
24,262,158,14,24,1.0,1,-1
24,944,188,80,48,1.0,1,-1
24,854,218,40,66,1.0,1,-1
24,590,270,42,62,1.0,1,-1
24,122,282,88,102,1.0,1,-1
24,912,298,48,96,1.0,1,-1
24,200,304,74,86,1.0,1,-1
24,966,304,58,54,1.0,1,-1
24,274,324,10,14,1.0,1,-1
24,828,338,58,78,1.0,1,-1
24,988,364,36,158,1.0,1,-1
24,62,380,88,78,1.0,1,-1
24,558,380,128,92,1.0,1,-1
24,158,398,84,74,1.0,1,-1
24,330,400,90,84,1.0,1,-1
24,426,404,76,78,1.0,1,-1
24,0,408,116,124,1.0,1,-1
24,456,424,132,110,1.0,1,-1
24,602,508,38,54,1.0,1,-1
24,444,524,80,90,1.0,1,-1
24,768,532,16,16,1.0,1,-1
24,964,534,60,166,1.0,1,-1
24,678,536,28,20,1.0,1,-1
24,742,536,40,56,1.0,1,-1
24,0,538,72,98,1.0,1,-1
24,560,550,66,140,1.0,1,-1
24,696,550,56,92,1.0,1,-1
24,518,568,49,46,1.0,1,-1
24,408,572,41,34,1.0,1,-1
24,636,572,38,82,1.0,1,-1
24,764,576,48,44,1.0,1,-1
24,480,600,76,46,1.0,1,-1
24,730,612,58,64,1.0,1,-1
24,814,620,36,30,1.0,1,-1
24,44,636,30,26,1.0,1,-1
24,56,662,46,42,1.0,1,-1
24,734,670,64,78,1.0,1,-1
24,636,682,64,52,1.0,1,-1
24,498,702,40,40,1.0,1,-1
24,16,704,168,84,1.0,1,-1
24,810,704,94,108,1.0,1,-1
24,666,760,78,88,1.0,1,-1
24,0,774,112,122,1.0,1,-1
24,98,782,126,104,1.0,1,-1
24,734,798,82,108,1.0,1,-1
24,780,816,128,152,1.0,1,-1
24,184,822,80,96,1.0,1,-1
24,40,842,88,98,1.0,1,-1
24,422,850,108,90,1.0,1,-1
24,632,894,86,66,1.0,1,-1
24,126,904,90,58,1.0,1,-1
24,734,907,24,25,1.0,1,-1
24,388,912,33,26,1.0,1,-1
24,764,916,48,68,1.0,1,-1
24,580,920,68,60,1.0,1,-1
24,250,942,112,82,1.0,1,-1
24,0,944,118,56,1.0,1,-1
24,660,944,110,60,1.0,1,-1
24,818,969,78,55,1.0,1,-1
24,422,1000,38,24,1.0,1,-1
24,490,1006,20,18,1.0,1,-1
24,728,1006,68,18,1.0,1,-1
25,0,0,40,52,1.0,1,-1
25,44,0,60,66,1.0,1,-1
25,198,0,70,30,1.0,1,-1
25,90,14,94,132,1.0,1,-1
25,185,38,47,44,1.0,1,-1
25,924,48,100,48,1.0,1,-1
25,0,54,8,12,1.0,1,-1
25,4,70,43,36,1.0,1,-1
25,48,70,41,24,1.0,1,-1
25,180,83,98,79,1.0,1,-1
25,984,110,40,42,1.0,1,-1
25,48,112,108,96,1.0,1,-1
25,0,116,70,88,1.0,1,-1
25,892,124,64,32,1.0,1,-1
25,162,140,76,92,1.0,1,-1
25,538,158,84,98,1.0,1,-1
25,260,163,12,17,1.0,1,-1
25,946,188,78,48,1.0,1,-1
25,850,214,42,72,1.0,1,-1
25,584,250,28,74,1.0,1,-1
25,122,262,16,14,1.0,1,-1
25,122,284,86,98,1.0,1,-1
25,978,302,46,58,1.0,1,-1
25,200,308,78,82,1.0,1,-1
25,906,314,52,82,1.0,1,-1
25,968,330,10,20,1.0,1,-1
25,830,342,54,78,1.0,1,-1
25,988,368,36,148,1.0,1,-1
25,562,378,120,92,1.0,1,-1
25,60,384,88,74,1.0,1,-1
25,154,400,88,72,1.0,1,-1
25,330,400,90,86,1.0,1,-1
25,426,406,46,72,1.0,1,-1
25,0,426,118,110,1.0,1,-1
25,456,426,130,108,1.0,1,-1
25,602,506,38,60,1.0,1,-1
25,444,524,94,90,1.0,1,-1
25,966,524,58,172,1.0,1,-1
25,0,530,44,80,1.0,1,-1
25,742,534,88,102,1.0,1,-1
25,674,538,78,108,1.0,1,-1
25,565,550,59,146,1.0,1,-1
25,634,570,40,82,1.0,1,-1
25,408,574,40,36,1.0,1,-1
25,526,576,38,38,1.0,1,-1
25,476,598,80,48,1.0,1,-1
25,32,600,64,58,1.0,1,-1
25,734,608,48,68,1.0,1,-1
25,70,648,48,62,1.0,1,-1
25,750,664,54,98,1.0,1,-1
25,636,682,62,54,1.0,1,-1
25,498,704,42,38,1.0,1,-1
25,12,706,172,84,1.0,1,-1
25,810,708,92,106,1.0,1,-1
25,668,762,76,84,1.0,1,-1
25,0,776,98,114,1.0,1,-1
25,92,788,132,102,1.0,1,-1
25,732,798,94,134,1.0,1,-1
25,184,826,80,92,1.0,1,-1
25,780,828,128,142,1.0,1,-1
25,40,844,86,84,1.0,1,-1
25,392,852,136,88,1.0,1,-1
25,630,896,88,60,1.0,1,-1
25,126,908,84,56,1.0,1,-1
25,766,916,38,60,1.0,1,-1
25,580,922,72,58,1.0,1,-1
25,292,928,16,8,1.0,1,-1
25,660,932,116,72,1.0,1,-1
25,0,934,112,66,1.0,1,-1
25,248,946,108,78,1.0,1,-1
25,820,970,76,54,1.0,1,-1
25,404,996,60,28,1.0,1,-1
25,486,1008,22,16,1.0,1,-1
25,730,1008,64,16,1.0,1,-1
26,0,0,30,42,1.0,1,-1
26,48,0,54,48,1.0,1,-1
26,198,0,66,24,1.0,1,-1
26,92,14,94,130,1.0,1,-1
26,180,30,56,51,1.0,1,-1
26,14,38,16,14,1.0,1,-1
26,920,50,64,46,1.0,1,-1
26,0,70,44,34,1.0,1,-1
26,44,70,47,38,1.0,1,-1
26,180,78,98,98,1.0,1,-1
26,922,82,4,4,1.0,1,-1
26,48,108,106,98,1.0,1,-1
26,0,114,58,70,1.0,1,-1
26,992,114,32,46,1.0,1,-1
26,910,120,46,32,1.0,1,-1
26,168,138,66,86,1.0,1,-1
26,522,182,96,136,1.0,1,-1
26,952,192,72,46,1.0,1,-1
26,848,210,46,74,1.0,1,-1
26,120,280,90,94,1.0,1,-1
26,970,300,54,56,1.0,1,-1
26,200,306,80,80,1.0,1,-1
26,904,310,46,68,1.0,1,-1
26,836,352,50,62,1.0,1,-1
26,984,368,40,144,1.0,1,-1
26,556,376,126,94,1.0,1,-1
26,58,382,90,78,1.0,1,-1
26,154,400,88,72,1.0,1,-1
26,330,400,90,90,1.0,1,-1
26,421,406,98,82,1.0,1,-1
26,502,420,84,114,1.0,1,-1
26,0,430,94,100,1.0,1,-1
26,454,473,48,53,1.0,1,-1
26,352,492,12,10,1.0,1,-1
26,598,506,40,54,1.0,1,-1
26,444,522,82,86,1.0,1,-1
26,968,522,56,168,1.0,1,-1
26,0,526,48,84,1.0,1,-1
26,742,530,50,56,1.0,1,-1
26,666,532,36,28,1.0,1,-1
26,554,554,70,144,1.0,1,-1
26,696,554,66,90,1.0,1,-1
26,772,562,56,74,1.0,1,-1
26,522,568,38,38,1.0,1,-1
26,632,568,44,84,1.0,1,-1
26,406,574,44,34,1.0,1,-1
26,476,596,78,46,1.0,1,-1
26,36,598,60,58,1.0,1,-1
26,724,616,60,60,1.0,1,-1
26,76,628,60,66,1.0,1,-1
26,736,676,58,102,1.0,1,-1
26,636,680,62,56,1.0,1,-1
26,500,706,40,34,1.0,1,-1
26,40,708,134,62,1.0,1,-1
26,814,708,84,102,1.0,1,-1
26,879,718,15,20,1.0,1,-1
26,212,756,40,56,1.0,1,-1
26,670,756,70,92,1.0,1,-1
26,12,760,38,32,1.0,1,-1
26,90,772,106,114,1.0,1,-1
26,0,778,90,108,1.0,1,-1
26,196,792,32,36,1.0,1,-1
26,734,794,90,134,1.0,1,-1
26,780,828,128,141,1.0,1,-1
26,186,830,86,92,1.0,1,-1
26,38,842,88,86,1.0,1,-1
26,392,856,136,86,1.0,1,-1
26,628,894,86,60,1.0,1,-1
26,126,906,86,58,1.0,1,-1
26,756,918,56,56,1.0,1,-1
26,580,920,74,58,1.0,1,-1
26,664,932,106,70,1.0,1,-1
26,0,938,108,62,1.0,1,-1
26,246,946,114,78,1.0,1,-1
26,828,970,70,54,1.0,1,-1
26,488,1006,22,18,1.0,1,-1
26,728,1008,64,16,1.0,1,-1
26,826,1008,2,2,1.0,1,-1
27,0,0,32,60,1.0,1,-1
27,48,0,54,48,1.0,1,-1
27,94,0,91,142,1.0,1,-1
27,198,0,76,32,1.0,1,-1
27,186,34,44,48,1.0,1,-1
27,924,52,56,44,1.0,1,-1
27,1002,62,22,40,1.0,1,-1
27,6,72,44,34,1.0,1,-1
27,46,72,47,44,1.0,1,-1
27,1000,76,2,2,1.0,1,-1
27,182,82,74,66,1.0,1,-1
27,988,108,36,52,1.0,1,-1
27,48,110,96,98,1.0,1,-1
27,0,114,56,68,1.0,1,-1
27,248,122,34,54,1.0,1,-1
27,906,124,56,26,1.0,1,-1
27,156,138,78,62,1.0,1,-1
27,950,192,74,46,1.0,1,-1
27,208,194,34,34,1.0,1,-1
27,526,200,104,134,1.0,1,-1
27,852,212,42,82,1.0,1,-1
27,124,270,106,102,1.0,1,-1
27,894,282,56,96,1.0,1,-1
27,972,302,52,60,1.0,1,-1
27,200,304,76,86,1.0,1,-1
27,832,354,48,62,1.0,1,-1
27,986,370,38,144,1.0,1,-1
27,564,376,120,96,1.0,1,-1
27,60,382,86,78,1.0,1,-1
27,152,400,90,72,1.0,1,-1
27,330,400,93,102,1.0,1,-1
27,424,406,94,88,1.0,1,-1
27,508,418,78,114,1.0,1,-1
27,0,438,92,86,1.0,1,-1
27,460,477,50,57,1.0,1,-1
27,602,506,38,54,1.0,1,-1
27,444,526,86,82,1.0,1,-1
27,970,526,54,158,1.0,1,-1
27,0,528,48,82,1.0,1,-1
27,662,532,28,28,1.0,1,-1
27,748,532,82,108,1.0,1,-1
27,552,554,72,144,1.0,1,-1
27,634,568,42,86,1.0,1,-1
27,698,570,54,82,1.0,1,-1
27,406,574,46,32,1.0,1,-1
27,522,574,42,34,1.0,1,-1
27,478,594,80,48,1.0,1,-1
27,36,596,56,60,1.0,1,-1
27,730,600,54,72,1.0,1,-1
27,80,624,70,74,1.0,1,-1
27,826,636,24,14,1.0,1,-1
27,636,682,62,52,1.0,1,-1
27,740,686,54,98,1.0,1,-1
27,816,692,92,114,1.0,1,-1
27,16,699,146,91,1.0,1,-1
27,504,702,34,38,1.0,1,-1
27,162,732,48,86,1.0,1,-1
27,207,734,11,20,1.0,1,-1
27,670,746,72,102,1.0,1,-1
27,202,748,58,76,1.0,1,-1
27,0,780,88,110,1.0,1,-1
27,114,790,80,66,1.0,1,-1
27,740,792,88,120,1.0,1,-1
27,80,818,76,68,1.0,1,-1
27,784,822,130,148,1.0,1,-1
27,186,825,88,97,1.0,1,-1
27,40,848,84,78,1.0,1,-1
27,404,850,124,102,1.0,1,-1
27,630,894,84,60,1.0,1,-1
27,762,902,48,82,1.0,1,-1
27,126,910,84,58,1.0,1,-1
27,580,922,62,56,1.0,1,-1
27,662,938,106,66,1.0,1,-1
27,0,944,106,56,1.0,1,-1
27,244,948,116,76,1.0,1,-1
27,816,971,84,53,1.0,1,-1
27,488,1008,20,16,1.0,1,-1
27,728,1010,64,14,1.0,1,-1
28,0,0,46,62,1.0,1,-1
28,46,0,56,46,1.0,1,-1
28,200,0,74,32,1.0,1,-1
28,99,12,82,111,1.0,1,-1
28,1006,30,18,52,1.0,1,-1
28,182,34,46,52,1.0,1,-1
28,926,54,54,44,1.0,1,-1
28,10,72,88,48,1.0,1,-1
28,184,82,76,64,1.0,1,-1
28,48,108,88,96,1.0,1,-1
28,0,112,58,72,1.0,1,-1
