frame,x,y,w,h,conf,class,track
80,176,701,42,60,1.0,1,-1
81,521,0,18,16,1.0,1,-1
81,559,0,16,16,1.0,1,-1
81,627,60,42,52,1.0,1,-1
81,360,74,49,42,1.0,1,-1
81,601,134,28,58,1.0,1,-1
81,322,136,59,42,1.0,1,-1
81,583,150,12,10,1.0,1,-1
81,312,206,52,72,1.0,1,-1
81,268,248,40,68,1.0,1,-1
81,266,443,56,56,1.0,1,-1
81,350,519,51,52,1.0,1,-1
81,393,573,82,54,1.0,1,-1
81,0,595,26,66,1.0,1,-1
81,238,617,52,60,1.0,1,-1
81,507,627,56,50,1.0,1,-1
81,375,633,38,44,1.0,1,-1
81,581,639,56,56,1.0,1,-1
81,304,653,52,54,1.0,1,-1
81,174,701,58,60,1.0,1,-1
82,517,0,18,14,1.0,1,-1
82,555,0,20,18,1.0,1,-1
82,629,62,44,50,1.0,1,-1
82,348,66,53,56,1.0,1,-1
82,597,136,34,54,1.0,1,-1
82,306,140,79,34,1.0,1,-1
82,334,202,30,34,1.0,1,-1
82,260,234,92,100,1.0,1,-1
82,266,447,58,56,1.0,1,-1
82,348,517,53,56,1.0,1,-1
82,393,569,38,50,1.0,1,-1
82,435,587,42,40,1.0,1,-1
82,0,593,22,64,1.0,1,-1
82,234,611,60,62,1.0,1,-1
82,515,619,50,60,1.0,1,-1
82,375,637,38,42,1.0,1,-1
82,583,643,52,50,1.0,1,-1
82,302,657,54,50,1.0,1,-1
82,162,699,80,62,1.0,1,-1
83,519,0,22,16,1.0,1,-1
83,557,0,18,18,1.0,1,-1
83,348,60,49,64,1.0,1,-1
83,633,60,44,52,1.0,1,-1
83,585,136,46,58,1.0,1,-1
83,302,142,81,32,1.0,1,-1
83,332,200,32,34,1.0,1,-1
83,304,234,48,46,1.0,1,-1
83,260,246,46,90,1.0,1,-1
83,268,449,60,52,1.0,1,-1
83,344,515,55,56,1.0,1,-1
83,393,565,38,50,1.0,1,-1
83,435,587,42,42,1.0,1,-1
83,0,589,28,62,1.0,1,-1
83,252,611,44,30,1.0,1,-1
83,519,615,48,66,1.0,1,-1
83,375,637,40,44,1.0,1,-1
83,236,643,44,38,1.0,1,-1
83,583,643,50,48,1.0,1,-1
83,302,657,54,52,1.0,1,-1
83,162,697,76,70,1.0,1,-1
84,519,0,24,14,1.0,1,-1
84,557,0,22,16,1.0,1,-1
84,362,62,35,34,1.0,1,-1
84,637,62,42,50,1.0,1,-1
84,344,92,41,82,1.0,1,-1
84,587,138,48,58,1.0,1,-1
84,300,142,38,36,1.0,1,-1
84,332,200,32,34,1.0,1,-1
84,304,232,48,48,1.0,1,-1
84,258,246,40,94,1.0,1,-1
84,272,451,60,54,1.0,1,-1
84,342,513,53,56,1.0,1,-1
84,395,565,84,64,1.0,1,-1
84,0,587,20,74,1.0,1,-1
84,252,607,48,34,1.0,1,-1
84,519,615,52,72,1.0,1,-1
84,375,639,40,44,1.0,1,-1
84,583,639,60,50,1.0,1,-1
84,234,645,50,40,1.0,1,-1
84,302,659,56,50,1.0,1,-1
84,190,695,54,28,1.0,1,-1
84,160,729,46,38,1.0,1,-1
85,521,0,22,16,1.0,1,-1
85,561,0,20,18,1.0,1,-1
85,336,60,65,72,1.0,1,-1
85,639,62,44,50,1.0,1,-1
85,300,140,38,34,1.0,1,-1
85,352,140,33,34,1.0,1,-1
85,589,140,48,60,1.0,1,-1
85,332,198,32,34,1.0,1,-1
85,306,232,48,46,1.0,1,-1
85,256,246,40,96,1.0,1,-1
85,274,453,60,56,1.0,1,-1
85,342,515,53,52,1.0,1,-1
85,395,563,40,48,1.0,1,-1
85,0,581,22,78,1.0,1,-1
85,439,591,42,40,1.0,1,-1
85,252,605,44,34,1.0,1,-1
85,513,611,56,80,1.0,1,-1
85,375,639,40,44,1.0,1,-1
85,581,639,66,46,1.0,1,-1
85,238,647,48,40,1.0,1,-1
85,302,659,54,50,1.0,1,-1
85,192,691,54,28,1.0,1,-1
85,160,731,46,36,1.0,1,-1
86,525,0,20,14,1.0,1,-1
86,559,0,24,18,1.0,1,-1
86,641,58,46,54,1.0,1,-1
86,360,60,41,42,1.0,1,-1
86,334,92,43,46,1.0,1,-1
86,298,138,38,38,1.0,1,-1
86,352,142,33,32,1.0,1,-1
86,587,144,52,56,1.0,1,-1
86,306,196,56,80,1.0,1,-1
86,260,246,38,48,1.0,1,-1
86,252,300,42,44,1.0,1,-1
86,274,455,62,54,1.0,1,-1
86,344,519,53,52,1.0,1,-1
86,395,565,42,52,1.0,1,-1
86,0,581,22,82,1.0,1,-1
86,439,593,42,40,1.0,1,-1
86,254,601,48,36,1.0,1,-1
86,531,609,44,38,1.0,1,-1
86,617,631,40,42,1.0,1,-1
86,375,641,42,44,1.0,1,-1
86,242,647,44,46,1.0,1,-1
86,575,647,42,42,1.0,1,-1
86,513,655,40,38,1.0,1,-1
86,304,659,54,52,1.0,1,-1
86,196,689,54,28,1.0,1,-1
86,160,733,46,36,1.0,1,-1
87,557,0,26,18,1.0,1,-1
87,643,54,48,54,1.0,1,-1
87,334,62,69,76,1.0,1,-1
87,300,138,38,32,1.0,1,-1
87,352,142,33,34,1.0,1,-1
87,587,146,52,58,1.0,1,-1
87,334,192,32,32,1.0,1,-1
87,308,232,48,46,1.0,1,-1
87,260,242,38,50,1.0,1,-1
87,250,298,42,48,1.0,1,-1
87,278,457,60,52,1.0,1,-1
87,346,517,53,54,1.0,1,-1
87,395,567,40,50,1.0,1,-1
87,0,583,26,82,1.0,1,-1
87,441,593,42,44,1.0,1,-1
87,258,601,48,38,1.0,1,-1
87,529,605,48,38,1.0,1,-1
87,617,629,44,44,1.0,1,-1
87,377,643,40,42,1.0,1,-1
87,571,647,46,44,1.0,1,-1
87,244,649,40,46,1.0,1,-1
87,302,657,54,54,1.0,1,-1
87,509,657,42,38,1.0,1,-1
87,198,687,54,32,1.0,1,-1
87,160,731,48,38,1.0,1,-1
88,555,0,28,18,1.0,1,-1
88,645,54,50,54,1.0,1,-1
88,360,62,43,40,1.0,1,-1
88,334,88,39,50,1.0,1,-1
88,300,134,38,32,1.0,1,-1
88,350,142,35,38,1.0,1,-1
88,581,154,58,50,1.0,1,-1
88,330,192,39,32,1.0,1,-1
88,308,232,44,44,1.0,1,-1
88,260,240,38,48,1.0,1,-1
88,250,296,40,46,1.0,1,-1
88,282,457,60,52,1.0,1,-1
88,348,521,49,50,1.0,1,-1
88,395,571,40,48,1.0,1,-1
88,0,583,22,22,1.0,1,-1
88,441,597,38,40,1.0,1,-1
88,262,601,52,38,1.0,1,-1
88,533,605,46,38,1.0,1,-1
88,0,621,30,46,1.0,1,-1
88,625,625,36,48,1.0,1,-1
88,377,643,42,44,1.0,1,-1
88,567,649,50,48,1.0,1,-1
88,240,651,42,42,1.0,1,-1
88,300,657,54,54,1.0,1,-1
88,507,659,42,38,1.0,1,-1
88,196,689,56,28,1.0,1,-1
88,162,729,48,38,1.0,1,-1
89,551,0,26,16,1.0,1,-1
89,645,54,54,52,1.0,1,-1
89,336,62,69,76,1.0,1,-1
89,302,134,38,32,1.0,1,-1
89,352,144,33,38,1.0,1,-1
89,581,154,58,54,1.0,1,-1
89,336,192,33,32,1.0,1,-1
89,308,234,46,44,1.0,1,-1
89,258,236,38,48,1.0,1,-1
89,248,296,40,42,1.0,1,-1
89,284,457,58,52,1.0,1,-1
89,348,521,51,50,1.0,1,-1
89,397,573,40,48,1.0,1,-1
89,0,585,20,22,1.0,1,-1
89,441,599,42,42,1.0,1,-1
89,531,601,52,38,1.0,1,-1
89,264,605,48,38,1.0,1,-1
89,0,619,34,48,1.0,1,-1
89,625,627,38,46,1.0,1,-1
89,379,643,40,44,1.0,1,-1
89,238,651,40,42,1.0,1,-1
89,569,651,46,48,1.0,1,-1
89,296,657,54,50,1.0,1,-1
89,509,659,42,38,1.0,1,-1
89,196,685,56,32,1.0,1,-1
89,164,727,46,40,1.0,1,-1
90,549,0,26,14,1.0,1,-1
90,649,52,50,54,1.0,1,-1
90,364,58,39,42,1.0,1,-1
90,336,84,37,52,1.0,1,-1
90,302,134,38,32,1.0,1,-1
90,350,146,37,40,1.0,1,-1
90,581,154,58,54,1.0,1,-1
90,328,194,43,32,1.0,1,-1
90,258,234,36,48,1.0,1,-1
90,310,236,48,42,1.0,1,-1
90,244,292,42,46,1.0,1,-1
90,282,457,60,52,1.0,1,-1
90,348,527,47,40,1.0,1,-1
90,399,575,84,64,1.0,1,-1
90,0,585,22,24,1.0,1,-1
90,531,601,54,38,1.0,1,-1
90,266,605,46,40,1.0,1,-1
90,0,621,34,46,1.0,1,-1
90,625,627,36,48,1.0,1,-1
90,379,641,40,46,1.0,1,-1
90,236,651,44,38,1.0,1,-1
90,567,653,48,48,1.0,1,-1
90,294,655,54,50,1.0,1,-1
90,509,661,40,36,1.0,1,-1
90,192,685,40,28,1.0,1,-1
90,236,693,14,22,1.0,1,-1
90,168,727,46,40,1.0,1,-1
91,647,50,52,56,1.0,1,-1
91,366,54,41,42,1.0,1,-1
91,336,86,37,50,1.0,1,-1
91,304,134,36,34,1.0,1,-1
91,356,148,33,40,1.0,1,-1
91,581,150,56,58,1.0,1,-1
91,326,192,42,34,1.0,1,-1
91,256,234,38,50,1.0,1,-1
91,310,234,48,44,1.0,1,-1
91,238,292,44,44,1.0,1,-1
91,282,459,58,48,1.0,1,-1
91,350,519,45,58,1.0,1,-1
91,399,577,36,36,1.0,1,-1
91,0,587,34,82,1.0,1,-1
91,423,597,66,44,1.0,1,-1
91,533,597,54,40,1.0,1,-1
91,266,603,48,40,1.0,1,-1
91,629,629,36,48,1.0,1,-1
91,379,639,38,46,1.0,1,-1
91,236,649,44,34,1.0,1,-1
91,296,653,54,46,1.0,1,-1
91,569,653,48,48,1.0,1,-1
91,509,661,42,38,1.0,1,-1
91,192,681,40,30,1.0,1,-1
91,234,697,16,18,1.0,1,-1
91,168,725,46,42,1.0,1,-1
92,368,44,35,52,1.0,1,-1
92,647,48,52,56,1.0,1,-1
92,332,84,41,54,1.0,1,-1
92,304,136,38,36,1.0,1,-1
92,581,148,58,58,1.0,1,-1
92,356,150,35,38,1.0,1,-1
92,330,190,38,34,1.0,1,-1
92,256,232,42,50,1.0,1,-1
92,306,238,50,44,1.0,1,-1
92,236,292,44,44,1.0,1,-1
92,280,461,52,46,1.0,1,-1
92,348,513,45,66,1.0,1,-1
92,399,575,36,40,1.0,1,-1
92,0,589,38,84,1.0,1,-1
92,533,595,54,42,1.0,1,-1
92,270,597,44,46,1.0,1,-1
92,429,597,62,44,1.0,1,-1
92,629,631,40,48,1.0,1,-1
92,379,641,40,48,1.0,1,-1
92,296,649,56,50,1.0,1,-1
92,232,651,50,36,1.0,1,-1
92,567,653,50,48,1.0,1,-1
92,509,663,42,36,1.0,1,-1
92,192,677,58,46,1.0,1,-1
92,627,707,8,8,1.0,1,-1
92,172,723,46,44,1.0,1,-1
93,647,44,50,56,1.0,1,-1
93,366,52,37,44,1.0,1,-1
93,332,86,41,52,1.0,1,-1
93,304,138,38,36,1.0,1,-1
93,581,146,58,58,1.0,1,-1
93,356,150,37,38,1.0,1,-1
93,330,188,34,32,1.0,1,-1
93,258,234,44,48,1.0,1,-1
93,306,236,48,48,1.0,1,-1
93,234,290,44,46,1.0,1,-1
93,282,453,48,58,1.0,1,-1
93,348,503,43,40,1.0,1,-1
93,346,549,43,40,1.0,1,-1
93,397,571,36,42,1.0,1,-1
93,0,591,40,82,1.0,1,-1
93,537,593,56,42,1.0,1,-1
93,274,597,46,44,1.0,1,-1
93,427,597,66,42,1.0,1,-1
93,631,629,40,48,1.0,1,-1
93,381,641,38,50,1.0,1,-1
93,296,647,58,46,1.0,1,-1
93,232,649,50,34,1.0,1,-1
93,565,653,52,48,1.0,1,-1
93,509,663,40,38,1.0,1,-1
93,192,675,58,40,1.0,1,-1
93,172,719,44,46,1.0,1,-1
94,643,42,54,56,1.0,1,-1
94,368,46,35,52,1.0,1,-1
94,328,84,43,54,1.0,1,-1
94,302,140,38,36,1.0,1,-1
94,581,144,58,54,1.0,1,-1
94,356,150,39,40,1.0,1,-1
94,328,188,34,34,1.0,1,-1
94,252,232,48,44,1.0,1,-1
94,302,240,50,46,1.0,1,-1
94,232,290,42,44,1.0,1,-1
94,282,453,48,66,1.0,1,-1
94,348,503,39,40,1.0,1,-1
94,346,547,43,46,1.0,1,-1
94,397,571,94,68,1.0,1,-1
94,0,593,40,80,1.0,1,-1
94,541,593,54,40,1.0,1,-1
94,274,595,42,46,1.0,1,-1
94,631,629,40,48,1.0,1,-1
94,379,641,40,50,1.0,1,-1
94,296,643,58,48,1.0,1,-1
94,228,647,52,36,1.0,1,-1
94,565,651,48,48,1.0,1,-1
94,509,665,40,36,1.0,1,-1
94,188,677,62,48,1.0,1,-1
94,178,717,40,48,1.0,1,-1
95,641,44,56,52,1.0,1,-1
95,368,52,37,48,1.0,1,-1
95,330,88,41,52,1.0,1,-1
95,581,140,56,54,1.0,1,-1
95,300,144,38,32,1.0,1,-1
95,358,150,39,42,1.0,1,-1
95,326,188,34,32,1.0,1,-1
95,250,234,48,40,1.0,1,-1
95,306,240,46,44,1.0,1,-1
95,230,290,44,42,1.0,1,-1
95,274,437,56,100,1.0,1,-1
95,348,499,33,38,1.0,1,-1
95,344,547,43,46,1.0,1,-1
95,397,571,28,38,1.0,1,-1
95,0,593,36,80,1.0,1,-1
95,272,597,46,42,1.0,1,-1
95,447,597,42,42,1.0,1,-1
95,545,597,52,38,1.0,1,-1
95,427,599,14,20,1.0,1,-1
95,627,629,44,46,1.0,1,-1
95,296,641,56,48,1.0,1,-1
95,383,641,38,50,1.0,1,-1
95,226,645,54,34,1.0,1,-1
95,563,653,48,48,1.0,1,-1
95,509,667,38,38,1.0,1,-1
95,186,679,40,28,1.0,1,-1
95,232,691,16,20,1.0,1,-1
95,176,715,40,48,1.0,1,-1
96,641,46,56,48,1.0,1,-1
96,369,52,38,50,1.0,1,-1
96,332,88,39,50,1.0,1,-1
96,579,138,56,56,1.0,1,-1
96,298,144,36,34,1.0,1,-1
96,358,152,39,42,1.0,1,-1
96,322,188,36,32,1.0,1,-1
96,248,232,48,44,1.0,1,-1
96,306,242,44,44,1.0,1,-1
96,230,288,42,42,1.0,1,-1
96,270,435,48,56,1.0,1,-1
96,294,491,34,48,1.0,1,-1
96,352,497,31,38,1.0,1,-1
96,344,549,41,42,1.0,1,-1
96,395,571,30,40,1.0,1,-1
96,0,593,22,24,1.0,1,-1
96,272,595,48,46,1.0,1,-1
96,427,599,14,18,1.0,1,-1
96,447,599,40,42,1.0,1,-1
96,549,599,52,38,1.0,1,-1
96,0,627,42,50,1.0,1,-1
96,627,627,42,46,1.0,1,-1
96,296,639,58,50,1.0,1,-1
96,385,641,38,48,1.0,1,-1
96,226,643,52,32,1.0,1,-1
96,563,653,50,48,1.0,1,-1
96,509,669,38,36,1.0,1,-1
96,186,683,36,28,1.0,1,-1
96,232,687,16,18,1.0,1,-1
96,178,715,38,48,1.0,1,-1
97,641,48,54,46,1.0,1,-1
97,369,56,38,46,1.0,1,-1
97,332,88,43,52,1.0,1,-1
97,577,136,52,62,1.0,1,-1
97,294,144,38,34,1.0,1,-1
97,358,156,41,40,1.0,1,-1
97,322,188,34,34,1.0,1,-1
97,246,232,46,42,1.0,1,-1
97,302,240,48,42,1.0,1,-1
97,230,284,42,46,1.0,1,-1
97,268,437,54,50,1.0,1,-1
97,354,495,33,36,1.0,1,-1
97,294,497,34,42,1.0,1,-1
97,342,545,43,44,1.0,1,-1
97,393,573,30,42,1.0,1,-1
97,0,593,14,20,1.0,1,-1
97,272,593,48,46,1.0,1,-1
97,425,599,14,18,1.0,1,-1
97,549,599,54,38,1.0,1,-1
97,447,605,40,40,1.0,1,-1
97,625,625,44,46,1.0,1,-1
97,0,629,34,48,1.0,1,-1
97,296,637,56,50,1.0,1,-1
97,381,639,40,46,1.0,1,-1
97,228,643,48,34,1.0,1,-1
97,563,653,50,50,1.0,1,-1
97,511,671,36,36,1.0,1,-1
97,174,685,48,80,1.0,1,-1
97,232,689,16,18,1.0,1,-1
98,643,50,54,44,1.0,1,-1
98,369,52,38,48,1.0,1,-1
98,338,86,41,52,1.0,1,-1
98,579,138,48,60,1.0,1,-1
98,292,142,38,34,1.0,1,-1
98,358,158,39,40,1.0,1,-1
98,322,188,32,34,1.0,1,-1
98,246,232,48,42,1.0,1,-1
98,300,236,48,42,1.0,1,-1
98,232,282,42,44,1.0,1,-1
98,266,435,52,52,1.0,1,-1
98,354,491,37,40,1.0,1,-1
98,298,497,34,42,1.0,1,-1
98,342,547,41,44,1.0,1,-1
98,395,573,28,44,1.0,1,-1
98,274,595,78,90,1.0,1,-1
98,427,597,14,18,1.0,1,-1
98,551,597,54,40,1.0,1,-1
98,449,607,42,40,1.0,1,-1
98,629,623,42,48,1.0,1,-1
98,0,627,42,52,1.0,1,-1
98,383,637,38,48,1.0,1,-1
98,226,639,48,38,1.0,1,-1
98,565,655,52,48,1.0,1,-1
98,509,669,40,36,1.0,1,-1
98,186,687,36,28,1.0,1,-1
98,232,689,16,26,1.0,1,-1
98,172,717,40,50,1.0,1,-1
99,645,50,52,42,1.0,1,-1
99,366,52,39,48,1.0,1,-1
99,338,86,43,54,1.0,1,-1
99,290,140,36,34,1.0,1,-1
99,579,140,52,58,1.0,1,-1
99,360,162,37,38,1.0,1,-1
99,320,192,34,34,1.0,1,-1
99,244,228,50,42,1.0,1,-1
99,302,238,46,40,1.0,1,-1
99,232,278,42,46,1.0,1,-1
99,264,437,52,52,1.0,1,-1
99,300,495,36,42,1.0,1,-1
99,354,495,39,36,1.0,1,-1
99,342,549,45,44,1.0,1,-1
99,395,573,30,42,1.0,1,-1
99,278,591,74,94,1.0,1,-1
99,573,595,32,38,1.0,1,-1
99,427,597,16,20,1.0,1,-1
99,451,607,46,38,1.0,1,-1
99,629,619,44,48,1.0,1,-1
99,4,629,38,48,1.0,1,-1
99,381,633,40,48,1.0,1,-1
99,226,637,46,38,1.0,1,-1
99,567,653,50,46,1.0,1,-1
99,513,669,36,36,1.0,1,-1
99,182,687,40,30,1.0,1,-1
99,230,693,18,20,1.0,1,-1
99,170,719,40,48,1.0,1,-1
100,647,44,56,46,1.0,1,-1
100,364,48,39,50,1.0,1,-1
100,342,86,39,54,1.0,1,-1
100,290,140,34,32,1.0,1,-1
100,577,144,54,52,1.0,1,-1
100,354,162,43,38,1.0,1,-1
100,318,194,32,32,1.0,1,-1
100,242,226,50,44,1.0,1,-1
100,314,234,32,46,1.0,1,-1
100,302,254,12,16,1.0,1,-1
100,234,276,40,48,1.0,1,-1
100,262,435,52,52,1.0,1,-1
100,354,491,43,42,1.0,1,-1
100,304,493,34,42,1.0,1,-1
100,348,553,41,42,1.0,1,-1
100,397,575,26,42,1.0,1,-1
100,276,593,76,92,1.0,1,-1
100,310,593,12,14,1.0,1,-1
100,431,593,14,20,1.0,1,-1
100,573,595,30,36,1.0,1,-1
100,453,607,42,40,1.0,1,-1
100,633,623,40,48,1.0,1,-1
100,4,625,40,54,1.0,1,-1
100,381,631,38,48,1.0,1,-1
100,220,639,52,38,1.0,1,-1
100,567,649,50,50,1.0,1,-1
100,515,667,36,38,1.0,1,-1
100,182,683,40,30,1.0,1,-1
100,230,695,16,20,1.0,1,-1
100,166,719,42,50,1.0,1,-1
101,649,46,60,40,1.0,1,-1
101,364,48,39,48,1.0,1,-1
101,342,88,39,54,1.0,1,-1
101,288,140,34,38,1.0,1,-1
101,569,148,64,52,1.0,1,-1
101,358,160,37,38,1.0,1,-1
101,314,194,38,36,1.0,1,-1
101,246,224,48,42,1.0,1,-1
101,320,242,26,40,1.0,1,-1
101,232,276,42,50,1.0,1,-1
101,264,435,52,52,1.0,1,-1
101,356,487,43,48,1.0,1,-1
101,306,493,36,44,1.0,1,-1
101,348,555,47,40,1.0,1,-1
101,395,573,30,40,1.0,1,-1
101,553,591,12,8,1.0,1,-1
101,274,593,28,42,1.0,1,-1
101,4,595,10,12,1.0,1,-1
101,431,595,14,18,1.0,1,-1
101,573,595,28,36,1.0,1,-1
101,457,609,40,40,1.0,1,-1
101,633,621,46,48,1.0,1,-1
101,0,625,44,54,1.0,1,-1
101,296,627,60,60,1.0,1,-1
101,383,631,38,46,1.0,1,-1
101,218,637,54,34,1.0,1,-1
101,567,649,52,50,1.0,1,-1
101,513,665,36,38,1.0,1,-1
101,182,685,40,28,1.0,1,-1
101,230,697,16,22,1.0,1,-1
101,166,717,40,50,1.0,1,-1
102,649,44,64,40,1.0,1,-1
102,364,46,39,48,1.0,1,-1
102,342,90,37,54,1.0,1,-1
102,286,140,36,34,1.0,1,-1
102,565,144,66,60,1.0,1,-1
102,356,160,39,36,1.0,1,-1
102,316,194,34,34,1.0,1,-1
102,244,222,48,44,1.0,1,-1
102,314,238,30,44,1.0,1,-1
102,228,280,44,46,1.0,1,-1
102,264,433,50,52,1.0,1,-1
102,356,485,47,48,1.0,1,-1
102,308,493,34,46,1.0,1,-1
102,352,553,45,42,1.0,1,-1
102,395,573,26,40,1.0,1,-1
102,551,589,12,10,1.0,1,-1
102,270,595,30,40,1.0,1,-1
102,427,595,18,18,1.0,1,-1
102,573,595,26,36,1.0,1,-1
102,4,599,8,10,1.0,1,-1
102,457,601,42,48,1.0,1,-1
102,0,617,36,64,1.0,1,-1
102,635,623,44,48,1.0,1,-1
102,298,625,60,64,1.0,1,-1
102,381,631,40,46,1.0,1,-1
102,216,637,54,34,1.0,1,-1
102,567,647,52,52,1.0,1,-1
102,511,665,40,36,1.0,1,-1
102,184,683,38,28,1.0,1,-1
102,230,697,16,22,1.0,1,-1
102,162,717,40,48,1.0,1,-1
103,649,42,72,46,1.0,1,-1
103,366,46,41,46,1.0,1,-1
103,340,92,39,50,1.0,1,-1
103,561,132,48,46,1.0,1,-1
103,286,142,36,36,1.0,1,-1
103,362,158,35,38,1.0,1,-1
103,577,180,44,40,1.0,1,-1
103,314,196,36,34,1.0,1,-1
103,246,216,48,44,1.0,1,-1
103,306,238,38,42,1.0,1,-1
103,298,260,10,20,1.0,1,-1
103,228,282,44,44,1.0,1,-1
103,266,435,50,50,1.0,1,-1
103,362,485,45,46,1.0,1,-1
103,310,491,34,46,1.0,1,-1
103,352,555,45,40,1.0,1,-1
103,393,573,28,40,1.0,1,-1
103,266,595,34,42,1.0,1,-1
103,427,595,16,18,1.0,1,-1
103,573,595,26,36,1.0,1,-1
103,459,605,42,48,1.0,1,-1
103,302,623,56,66,1.0,1,-1
103,633,625,48,44,1.0,1,-1
103,4,629,32,48,1.0,1,-1
103,385,631,38,48,1.0,1,-1
103,218,635,50,36,1.0,1,-1
103,569,649,52,52,1.0,1,-1
103,509,663,40,38,1.0,1,-1
103,184,685,36,28,1.0,1,-1
103,230,695,16,24,1.0,1,-1
103,162,715,40,50,1.0,1,-1
104,511,0,14,6,1.0,1,-1
104,647,40,74,50,1.0,1,-1
104,368,46,39,48,1.0,1,-1
104,338,92,31,52,1.0,1,-1
104,559,132,62,92,1.0,1,-1
104,288,144,36,30,1.0,1,-1
104,366,156,31,42,1.0,1,-1
104,318,192,32,36,1.0,1,-1
104,244,212,48,38,1.0,1,-1
104,308,238,32,44,1.0,1,-1
104,292,258,14,20,1.0,1,-1
104,228,282,44,44,1.0,1,-1
104,266,431,50,52,1.0,1,-1
104,362,489,47,46,1.0,1,-1
104,308,491,38,46,1.0,1,-1
104,352,553,45,42,1.0,1,-1
104,393,573,28,40,1.0,1,-1
104,425,595,18,18,1.0,1,-1
104,573,599,24,36,1.0,1,-1
104,264,603,34,36,1.0,1,-1
104,459,605,44,48,1.0,1,-1
104,4,625,38,54,1.0,1,-1
104,302,627,60,64,1.0,1,-1
104,635,629,48,44,1.0,1,-1
104,216,633,52,38,1.0,1,-1
104,385,635,40,48,1.0,1,-1
104,571,649,52,52,1.0,1,-1
104,507,663,42,40,1.0,1,-1
104,186,685,36,30,1.0,1,-1
104,230,701,16,22,1.0,1,-1
104,156,717,42,48,1.0,1,-1
105,507,0,20,10,1.0,1,-1
105,647,44,76,52,1.0,1,-1
105,369,50,38,44,1.0,1,-1
105,340,88,37,52,1.0,1,-1
105,561,132,44,48,1.0,1,-1
105,292,142,36,32,1.0,1,-1
105,366,158,33,42,1.0,1,-1
105,575,186,48,38,1.0,1,-1
105,318,194,36,36,1.0,1,-1
105,248,208,42,40,1.0,1,-1
105,306,240,38,44,1.0,1,-1
105,290,258,16,18,1.0,1,-1
105,228,282,46,42,1.0,1,-1
105,266,431,52,50,1.0,1,-1
105,308,485,40,48,1.0,1,-1
105,364,489,45,46,1.0,1,-1
105,354,557,71,56,1.0,1,-1
105,429,595,14,20,1.0,1,-1
105,573,597,26,38,1.0,1,-1
105,264,601,34,44,1.0,1,-1
105,461,611,42,46,1.0,1,-1
105,6,627,40,50,1.0,1,-1
105,304,627,58,62,1.0,1,-1
105,633,629,50,42,1.0,1,-1
105,220,635,50,38,1.0,1,-1
105,389,635,36,48,1.0,1,-1
105,569,651,52,52,1.0,1,-1
105,505,661,44,40,1.0,1,-1
105,184,683,36,36,1.0,1,-1
105,232,693,16,24,1.0,1,-1
105,154,715,46,50,1.0,1,-1
106,507,0,24,12,1.0,1,-1
106,635,0,24,14,1.0,1,-1
106,368,46,39,46,1.0,1,-1
106,645,48,80,50,1.0,1,-1
106,338,84,35,54,1.0,1,-1
106,561,132,44,52,1.0,1,-1
106,294,142,34,32,1.0,1,-1
106,368,160,35,42,1.0,1,-1
106,575,188,48,38,1.0,1,-1
106,320,194,36,36,1.0,1,-1
106,254,208,38,40,1.0,1,-1
106,310,238,30,46,1.0,1,-1
106,290,254,14,20,1.0,1,-1
106,232,284,40,42,1.0,1,-1
106,268,429,54,52,1.0,1,-1
106,308,485,42,48,1.0,1,-1
106,364,491,47,46,1.0,1,-1
106,352,557,75,60,1.0,1,-1
106,427,595,16,18,1.0,1,-1
106,571,601,26,36,1.0,1,-1
106,264,605,32,38,1.0,1,-1
106,461,609,44,46,1.0,1,-1
106,6,627,42,48,1.0,1,-1
106,306,627,60,62,1.0,1,-1
106,226,637,50,36,1.0,1,-1
106,391,637,36,48,1.0,1,-1
106,571,653,52,52,1.0,1,-1
106,503,661,44,40,1.0,1,-1
106,186,685,38,36,1.0,1,-1
106,232,699,16,24,1.0,1,-1
106,152,715,44,50,1.0,1,-1
107,507,0,24,14,1.0,1,-1
107,629,0,32,16,1.0,1,-1
107,368,48,39,44,1.0,1,-1
107,645,48,82,52,1.0,1,-1
107,340,86,33,52,1.0,1,-1
107,565,130,40,52,1.0,1,-1
107,294,142,34,34,1.0,1,-1
107,369,160,36,42,1.0,1,-1
107,577,190,44,36,1.0,1,-1
107,320,196,36,34,1.0,1,-1
107,256,204,34,42,1.0,1,-1
107,310,238,30,46,1.0,1,-1
107,288,254,16,22,1.0,1,-1
107,230,286,44,40,1.0,1,-1
107,272,427,52,52,1.0,1,-1
107,308,485,42,44,1.0,1,-1
107,362,491,47,46,1.0,1,-1
107,348,553,81,56,1.0,1,-1
107,429,593,16,20,1.0,1,-1
107,567,599,30,34,1.0,1,-1
107,0,605,12,14,1.0,1,-1
107,266,605,30,34,1.0,1,-1
107,461,611,46,46,1.0,1,-1
107,633,623,50,48,1.0,1,-1
107,8,627,38,50,1.0,1,-1
107,304,627,62,64,1.0,1,-1
107,387,633,38,50,1.0,1,-1
107,226,639,48,32,1.0,1,-1
107,569,657,52,48,1.0,1,-1
107,507,661,36,40,1.0,1,-1
107,188,681,40,38,1.0,1,-1
107,234,695,18,28,1.0,1,-1
107,150,713,46,50,1.0,1,-1
108,503,0,26,14,1.0,1,-1
108,633,0,32,16,1.0,1,-1
108,368,48,39,42,1.0,1,-1
108,645,48,82,52,1.0,1,-1
