,seg_label,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
795,5,25,69,338,490,347,499,342,494,9.337473201948235,9.337473201948235,253.0,229.2753623188406,160.0,0.0304922070354223,-0.047090008854866,0.0606360919773578,0.0512781627476215,0.0938086509704589,-0.0019681302364915,-0.01221221126616,0.1447294652462005,0.1038055047392845,-0.0852879136800766,-0.0753352493047714,0.0550676845014095,0.0360075123608112,-0.0038448686245828,-0.0734938979148864,0.1069840863347053,0.1263885498046875,-0.0613631531596183,-0.2237277179956436,-0.1612216979265213,-0.1152378618717193,-0.073633849620819,0.0075256717391312,0.106123074889183,0.0009883405873551,-0.0204255729913711,0.0031451578252017,-0.0505104251205921,-0.0837195888161659,0.0656276494264602,-0.1602199226617813,-0.112083300948143,0.0388025976717472,-0.1122071519494056,0.0463092140853405,0.0752708688378334,0.073976993560791,0.0563168637454509,-0.0981011539697647,-0.0173666775226593,0.0001614363136468,0.1188879013061523,0.0191678814589977,-0.0036542976740747,-0.0209887381643056,-0.0530544221401214,0.1620813608169555,0.010222403332591,-0.1810672134160995,-0.0438866093754768,-0.0141164911910891,-0.0210722889751195,0.0648325681686401,-0.0887250080704689,0.1123771369457244,-0.0697500482201576,-0.0417027622461319,0.0254971180111169,0.0725275799632072,-0.1429861932992935,-0.0740556716918945,-0.0577501356601715,-0.0116557599976658,-0.1107377111911773,-0.0636371299624443,-0.0826371163129806,-0.0869857296347618,-0.0965195000171661,0.0366648696362972,0.1433246284723281,0.1546208560466766,0.0281538628041744,-0.0264548137784004,-0.1497428268194198,-0.1753624230623245,0.0486818291246891,-0.1302055418491363,0.0009626288665458,-0.0405904501676559,-0.0928145945072174,-0.021120298653841,0.0471208617091178,0.0244990028440952,-0.1355492919683456,-0.0635398104786872,0.1051677241921424,-0.0421311855316162,0.0755089819431305,-0.0125795481726527,-0.0630837753415107,0.0423432774841785,-0.0188971627503633,-0.0386693067848682,0.0404256805777549,-0.0240119732916355,0.0501051209867,0.0499478094279766,-0.0364820882678031,-0.0454524494707584,0.0298760402947664,-0.0233583860099315,0.0779052153229713,-0.084548495709896,0.294194757938385,0.0390744097530841,0.0295740459114313,0.1828290969133377,0.0218971874564886,-0.0841576233506202,0.1571948230266571,-0.0203762724995613,-0.0325799956917762,-0.0940086990594863,-0.0627988427877426,-0.090807668864727,-0.1986510455608368,-0.0579299144446849,-0.0403238274157047,0.0015509728109464,0.1618574410676956,-0.0236287247389554,-0.1538755148649215,0.0570935271680355,0.044451780617237,0.1416915655136108,0.066169761121273,0.0002959833364002,0.04168451577425
796,6,25,69,337,580,346,589,341,584,9.337473201948235,9.337473201948235,254.0,247.1304347826087,168.0,0.0222724303603172,-0.0621823593974113,0.0903958305716514,0.0542266070842742,0.0972279161214828,0.0099134491756558,-0.0229817293584346,0.1494816541671753,0.085166797041893,-0.0840207561850547,-0.061739157885313,0.0175938867032527,0.0048246891237795,0.0193715132772922,-0.0509018786251544,0.0758354887366294,0.0989005714654922,-0.0749794393777847,-0.2513288855552673,-0.1461829990148544,-0.129967451095581,-0.0632677897810936,0.0108978217467665,0.1248715743422508,-0.0059166625142097,-0.0107310339808464,0.0314172133803367,-0.0551203228533268,-0.0795322433114051,0.0604478195309639,-0.1598391085863113,-0.1292293071746826,0.0194368883967399,-0.0825432762503624,0.027081623673439,0.0874305292963981,0.0965982377529144,0.0623820088803768,-0.0764848813414573,-0.0494030565023422,0.0154564017429947,0.086548775434494,0.0309249404817819,0.019310588017106,-0.0803836658596992,-0.0444733873009681,0.1376807689666748,-0.0078911203891038,-0.1843670159578323,-0.0669109746813774,-0.0159612894058227,-0.0222468134015798,0.095803715288639,-0.1102368086576461,0.1388071924448013,-0.0693821161985397,-0.0723685920238494,0.0256548076868057,0.0580601617693901,-0.1029726788401603,-0.0777950659394264,-0.0397552661597728,-0.0205438937991857,-0.1158108785748481,-0.0612644515931606,-0.0878756120800972,-0.0761813446879386,-0.0817816331982612,0.0284317322075366,0.1114353016018867,0.1501621752977371,0.0325507335364818,-0.022691810503602,-0.140278160572052,-0.1594657152891159,0.0561836846172809,-0.1189904510974884,-0.0111035080626606,-0.0518175177276134,-0.1028027385473251,-0.0165792591869831,0.0649690628051757,0.0262213926762342,-0.1424707323312759,-0.0590549856424331,0.0855542197823524,-0.0570315532386302,0.0853471085429191,-0.0183360520750284,-0.0479452162981033,0.0736462473869323,-0.0261821206659078,-0.0432881377637386,0.0605216883122921,-0.0518440902233123,0.0493800304830074,0.0625296235084533,-0.0183887369930744,-0.0692551881074905,0.0540280006825923,-0.0422494709491729,0.0925082266330719,-0.0982471853494644,0.3049967586994171,0.0389509461820125,0.0421609170734882,0.2126594632863998,-0.0032959484960883,-0.0853173583745956,0.1248818039894104,-0.0540149845182895,-0.029491901397705,-0.0743850246071815,-0.0668336302042007,-0.0937529578804969,-0.1710910499095916,-0.0245254281908273,-0.0301641896367073,-0.0029086705762892,0.1604922860860824,-0.039129301905632,-0.1474464237689972,0.0575050562620162,0.0152071341872215,0.139337956905365,0.0698719695210456,-0.0256799235939979,0.0422620065510273
797,7,25,69,410,656,419,665,414,660,9.337473201948235,9.337473201948235,254.0,253.768115942029,245.0,0.030352883040905,-0.0640540495514869,0.0777918547391891,0.0521264337003231,0.0945339128375053,0.001884973142296,-0.032566238194704,0.1655775010585785,0.0734222009778022,-0.0893206298351287,-0.0593259111046791,0.0282944962382316,0.0158783327788114,0.0057778232730925,-0.0421030037105083,0.0879187881946563,0.1075415015220642,-0.0691239908337593,-0.235301598906517,-0.1586633026599884,-0.1111697256565094,-0.0606535002589225,0.0260544624179601,0.138543039560318,-0.0250698626041412,-0.0031969586852937,0.0271739587187767,-0.0476636551320552,-0.0860629752278328,0.0678438544273376,-0.1743070483207702,-0.1201878562569618,0.011642001569271,-0.0937555059790611,0.0214730091392993,0.0865106210112571,0.1002453416585922,0.0628450661897659,-0.0765255913138389,-0.0623829700052738,0.0220617465674877,0.0815408825874328,0.0149504141882061,0.0149465724825859,-0.0774361342191696,-0.0308322478085756,0.1375683695077896,0.0141865303739905,-0.1761918514966964,-0.0580912344157695,-0.0155342770740389,0.0134050138294696,0.0939252227544784,-0.0823233947157859,0.1391408145427703,-0.0483373738825321,-0.079241469502449,0.0256582926958799,0.0436916165053844,-0.1031067743897438,-0.0720235407352447,-0.0285175666213035,-0.0155792292207479,-0.1020200476050376,-0.0655621960759162,-0.0874122455716133,-0.0616802014410495,-0.1060103550553321,0.0309003144502639,0.0903106033802032,0.1367029845714569,0.0045617087744176,-0.0111006908118724,-0.1649850308895111,-0.1666869670152664,0.0532137714326381,-0.1247561052441597,-0.0248659662902355,-0.0538124702870845,-0.0960245579481124,-0.0043202578090131,0.0791116878390312,0.0310274083167314,-0.1203801184892654,-0.0764463767409324,0.081035278737545,-0.0435012765228748,0.0973321795463562,-0.0277364887297153,-0.0478571020066738,0.0729223415255546,-0.0282089002430439,-0.0334211699664592,0.061009231954813,-0.0563733987510204,0.0505921021103858,0.0693136602640152,-0.0294002629816532,-0.0705848857760429,0.0224097855389118,-0.036162368953228,0.0898592770099639,-0.0764663144946098,0.3143568336963653,0.0255998726934194,0.0496197268366813,0.2168529331684112,-0.0133126322180032,-0.0911340862512588,0.1255861967802047,-0.0700826272368431,-0.0419027134776115,-0.0604174956679344,-0.0732247456908226,-0.0968012660741806,-0.1802775561809539,-0.0299565233290195,-0.0325633026659488,-0.0133506814017891,0.1467569023370742,-0.0281084701418876,-0.1454852521419525,0.0672848224639892,0.0175889674574136,0.1457684338092804,0.0811430737376213,-0.017709182575345,0.0584377609193325
798,8,25,69,445,585,454,594,449,589,9.337473201948235,9.337473201948235,253.0,228.8405797101449,127.0,0.0091188997030258,-0.0522429160773754,0.0712280049920082,0.0395180247724056,0.1048224195837974,0.0090094655752182,-0.040357407182455,0.1299623101949691,0.1099509373307228,-0.1016399413347244,-0.0546239800751209,0.0469747222959995,0.0207140352576971,0.0064129615202546,-0.0526745468378067,0.078799083828926,0.1312743127346038,-0.0559850297868251,-0.2417619228363037,-0.1447303295135498,-0.1044463515281677,-0.0875720605254173,0.0193113703280687,0.0947506949305534,-0.0245229862630367,-0.0065385815687477,-0.0064914533868432,-0.0553288124501705,-0.0954031497240066,0.0656024292111396,-0.1532874852418899,-0.1225929111242294,0.0269989222288131,-0.1090238317847251,0.0663791969418525,0.0894411206245422,0.0797035917639732,0.0645510703325271,-0.098671980202198,-0.0161926709115505,0.0240128580480813,0.129749059677124,0.009566250257194,-0.002670049900189,-0.0296374782919883,-0.0345878116786479,0.1229114308953285,0.0046276743523776,-0.1818379759788513,-0.0457664355635643,0.008700693026185,0.01696696318686,0.0636226385831832,-0.103998951613903,0.1007321700453758,-0.0446641780436039,-0.0719925910234451,0.0233328491449356,0.0698841959238052,-0.1488832533359527,-0.0922293066978454,-0.0487201400101184,0.0087700020521879,-0.1388650238513946,-0.0732387006282806,-0.0794736593961715,-0.0783047527074813,-0.1041655167937278,0.0405851118266582,0.125408187508583,0.1559063643217086,0.0102466875687241,-0.0041004042141139,-0.1411326676607132,-0.1824347078800201,0.0365662947297096,-0.1338012963533401,0.0130571341142058,-0.0574136823415756,-0.0945408791303634,-0.0270395819097757,0.0761570855975151,0.0081013496965169,-0.1096591800451278,-0.0608303733170032,0.1007709056138992,-0.0446609184145927,0.0906421765685081,-0.0272240694612264,-0.0508540719747543,0.05701594799757,-0.023155353963375,-0.0334096774458885,0.0415591113269329,-0.0384799391031265,0.0531469993293285,0.0235027726739645,-0.0470295920968055,-0.0452325120568275,0.0336216166615486,-0.0275380425155162,0.0747979283332824,-0.0959178432822227,0.2788733541965484,0.0322177484631538,0.0282094571739435,0.2129029035568237,0.0354138053953647,-0.0921031907200813,0.1250264346599578,-0.0372675359249115,-0.0308138653635978,-0.1035549268126487,-0.061237022280693,-0.0820507556200027,-0.1876617223024368,-0.0330916307866573,-0.0373798459768295,0.019174937158823,0.1648439764976501,-0.0551690608263015,-0.1469908654689788,0.0641824230551719,0.0351385325193405,0.1618749797344207,0.0583937466144561,-0.0288708359003067,0.0378143824636936
799,9,25,69,474,457,483,466,478,461,9.337473201948235,9.337473201948235,253.0,202.3623188405797,100.0,0.0067661893554031,-0.0471706017851829,0.0503958761692047,0.0311293117702007,0.0959993228316307,0.0436510518193244,-0.0564194172620773,0.1419686526060104,0.0726382434368133,-0.1130808070302009,-0.0678186118602752,0.0519270338118076,0.0733189210295677,0.033730462193489,-0.0410943254828453,0.0919027775526046,0.159364640712738,-0.0563340373337268,-0.2086638808250427,-0.1626991033554077,-0.0931869000196456,-0.082159623503685,0.0412163138389587,0.0960334688425064,-0.0251287687569856,0.0110219530761241,-0.0084254872053861,-0.0573454275727272,-0.0711291134357452,0.0435288213193416,-0.1706309467554092,-0.1018640324473381,0.0700395405292511,-0.1003016084432601,0.0682005211710929,0.071116141974926,0.074900209903717,0.0555552318692207,-0.0953267738223075,-0.0317105837166309,0.0044362293556332,0.1549908816814422,-0.0109727000817656,0.004638856742531,-0.011321460828185,-0.0097043309360742,0.1026135832071304,-0.000507280929014,-0.2128886878490448,-0.0446563623845577,-0.0336477644741535,-0.0107192462310194,0.0448743253946304,-0.1026565134525299,0.1022091060876846,-0.0659956261515617,-0.0560675598680973,-0.0036464110016822,0.0993118360638618,-0.1671286225318908,-0.096263013780117,-0.0930650383234024,-0.0035540317185223,-0.1412141621112823,-0.0567304007709026,-0.0978704616427421,-0.0744823962450027,-0.0863561406731605,0.0294867549091577,0.1123201698064804,0.1452665030956268,-0.0027020163834095,0.0019151596352458,-0.1394103169441223,-0.1732183396816253,0.0474085472524166,-0.1416394859552383,0.0163279995322227,-0.0620278045535087,-0.1121163889765739,-0.0342902354896068,0.069848395884037,0.0423565842211246,-0.1190108582377433,-0.0582478903234005,0.0822514593601226,-0.0360236801207065,0.0979035347700119,-0.0261960551142692,-0.0672318190336227,0.0227583162486553,-0.039220955222845,-0.0218765344470739,0.0045147100463509,-0.072545900940895,-0.0042731957510113,0.0383916236460208,-0.0550640113651752,-0.0171355213969945,0.0435529127717018,-0.0070668244734406,0.065773956477642,-0.1184824258089065,0.2281015813350677,0.0137606905773282,0.0273550432175397,0.2025551497936248,0.0227492079138755,-0.1025494411587715,0.1505698561668396,-0.0580248087644577,-0.0193375144153833,-0.0941544771194458,-0.0768435522913932,-0.0708923637866973,-0.2004810720682144,-0.0413312576711177,-0.0226174090057611,0.0129325976595282,0.1801453530788421,-0.0385956428945064,-0.1421457976102829,0.0602008923888206,0.0597893260419368,0.1408014595508575,0.044376216828823,0.0081700747832655,0.0451872535049915
800,10,25,69,590,417,599,426,594,421,9.337473201948235,9.337473201948235,235.0,180.3913043478261,106.0,0.0460114032030105,-0.0374239720404148,0.0458549223840236,0.0723324865102768,0.0939861163496971,0.0281053129583597,-0.0645544007420539,0.1105431765317916,0.0884429067373275,-0.1087044179439544,-0.0534303411841392,0.0380523204803466,0.0461695715785026,0.0254915207624435,-0.0555250756442546,0.1196883767843246,0.1475205868482589,-0.0624899081885814,-0.198618859052658,-0.1675274670124054,-0.0930551439523696,-0.0789767652750015,0.0512089692056179,0.0803748369216919,-0.0062815607525408,-0.0086400946602225,-0.0383451245725154,-0.0550444684922695,-0.0622632019221782,0.0262164790183305,-0.1639405190944671,-0.126292735338211,0.1053406894207,-0.0786091536283493,0.0579620562493801,0.1292212754487991,0.0822702050209045,0.0640519708395004,-0.0993630811572074,-0.0108170351013541,-0.0254224129021167,0.1442954391241073,-0.0268873907625675,-0.0070582060143351,-0.0013668294996023,-0.0686885491013526,0.1284620910882949,-0.016937281936407,-0.2169964462518692,-0.0490522757172584,-0.0442034490406513,-0.0346104465425014,0.0619241930544376,-0.0963179767131805,0.1010554358363151,-0.0390646420419216,-0.0985880270600318,0.010669850744307,0.0843454673886299,-0.1499867290258407,-0.0736045315861702,-0.0980423092842102,0.0156101323664188,-0.1338672786951065,-0.0632810145616531,-0.0874923095107078,-0.0864326804876327,-0.0456620082259178,0.030847068876028,0.1334469020366668,0.1658366471529007,0.0225809924304485,-0.0112334191799163,-0.1395483911037445,-0.1712444126605987,0.0665877535939216,-0.1136769652366638,0.0097162248566746,-0.0683708861470222,-0.1158391684293747,-0.0537972673773765,0.0551036559045314,0.0232184622436761,-0.1318815499544143,-0.0459351204335689,0.0785635560750961,-0.0144885629415512,0.086233451962471,-0.0099630197510123,-0.1096638590097427,-0.0015996462898328,-0.0374780036509037,-0.0350670553743839,-0.0224772486835718,-0.0341550223529338,0.0022946028038859,0.0235487110912799,-0.0557670518755912,-0.0016609092708677,0.0562889762222766,-0.0013947460101917,0.0472710356116294,-0.1284995079040527,0.2225841134786605,0.0087574440985918,-0.0126335648819804,0.1777992397546768,0.0544003807008266,-0.0690470933914184,0.1551161408424377,-0.0352490246295928,-0.0234136898070573,-0.0778192579746246,-0.0880187377333641,-0.0489986464381217,-0.2013954073190689,-0.0364975370466709,-0.0468043647706508,0.0128409853205084,0.1812654435634613,-0.024270748719573,-0.1652804315090179,0.0536050572991371,0.0675362348556518,0.1254754513502121,0.0398788303136825,0.0313913784921169,0.0393946878612041
801,11,25,69,690,425,699,434,694,429,9.337473201948235,9.337473201948235,138.0,104.9855072463768,66.0,0.0412506163120269,-0.0469118580222129,0.0651628449559211,0.1070834398269653,0.0901491791009903,0.0527152828872203,-0.0431726649403572,0.0910610035061836,0.0867794156074523,-0.0864300280809402,-0.0222805682569742,0.071986474096775,0.0280708763748407,0.074592113494873,-0.06472148001194,0.0813877433538436,0.1797289997339248,0.0022386575583368,-0.1425426304340362,-0.1290590763092041,-0.1162616461515426,-0.0837502107024192,0.0458917990326881,0.0681305825710296,-0.0151100596413016,-0.0347303673624992,-0.0722580924630165,-0.1139369755983352,-0.0516114346683025,0.0535561330616474,-0.1267510652542114,-0.1239404305815696,0.1257200688123703,-0.0675600692629814,0.0580344051122665,0.0881875678896904,0.0425595231354236,0.0498489141464233,-0.114187479019165,0.0379802919924259,-0.0843837186694145,0.1590239703655243,-0.0451380424201488,-0.0183241050690412,0.0120225427672266,-0.0670892298221588,0.1505790054798126,-0.0362334214150905,-0.2036047726869583,-0.0807942599058151,-0.0408880375325679,-0.0700056701898574,0.0400232300162315,-0.1179228946566581,0.0621302239596843,-0.0572033189237117,-0.0697568282485008,-0.03047233261168,0.0970635414123535,-0.1983735114336013,-0.10808065533638,-0.1004975140094757,-0.0095078758895397,-0.1706561893224716,-0.0647128671407699,-0.0418699570000171,-0.0871892422437667,0.0006561866612173,0.0108268428593873,0.1654359251260757,0.1957462579011917,0.0681760236620903,-0.013986294157803,-0.0948502346873283,-0.1308072805404663,0.0292459763586521,-0.1169554218649864,0.0210447926074266,-0.0619137771427631,-0.0951970443129539,-0.1076115667819976,0.0306970234960317,0.0291207563132047,-0.1432197093963623,-0.04295115172863,0.0852715522050857,0.0516167506575584,0.0757425799965858,0.0354069732129573,-0.0993311703205108,-0.029244190081954,-0.0370243899524211,-0.0478366538882255,-0.0410272739827632,-0.0266483705490827,0.0048595131374895,0.0388720966875553,-0.0716709271073341,-0.004785100929439,0.1195013597607612,-0.0302422791719436,0.0695685073733329,-0.1760176569223404,0.1694635897874832,0.0187349505722522,-0.0204780790954828,0.1223603636026382,0.1017101854085922,-0.0459114909172058,0.1837180256843567,-0.0005961999413557,-0.0315578877925872,-0.0783880427479744,-0.0420393124222755,-0.0412963032722473,-0.153951957821846,-0.0093781873583793,-0.0384043231606483,0.0072768805548548,0.1728753894567489,-0.0555097423493862,-0.1477270722389221,0.0317432023584842,0.0340007729828357,0.1380486488342285,0.0048722578212618,0.0533207543194294,0.0327539704740047
802,12,25,69,782,490,791,499,786,494,9.337473201948235,9.337473201948235,220.0,159.2608695652174,68.0,0.0356648229062557,-0.0459664463996887,0.0615133009850978,0.0694876611232757,0.0809166803956031,0.0261402931064367,-0.0585704520344734,0.0994409173727035,0.0953623950481414,-0.10054811835289,-0.0440418422222137,0.0359876342117786,0.0433532446622848,0.0444816276431083,-0.0868820548057556,0.0867892205715179,0.1518481820821762,-0.0278153643012046,-0.2090959548950195,-0.1430234163999557,-0.1115525811910629,-0.1011240184307098,0.0026305266655981,0.0611883960664272,0.014695762656629,0.0193412452936172,-0.0470438972115516,-0.0622550770640373,-0.0745936408638954,0.0256909355521202,-0.1406536847352981,-0.108708843588829,0.0889055132865905,-0.093696117401123,0.0624994374811649,0.1091568991541862,0.0550637319684028,0.0507803261280059,-0.099162146449089,-0.0172454565763473,-0.0584572218358516,0.1622242331504821,-0.0192615110427141,-0.0168241318315267,-0.0251611750572919,-0.0571632720530033,0.1296180486679077,-0.0302830189466476,-0.2336713522672653,-0.0458438172936439,-0.037963829934597,-0.0577964559197425,0.0391479693353176,-0.094475120306015,0.1245927289128303,-0.0460453033447265,-0.0850328728556633,0.0081422822549939,0.072094477713108,-0.156575471162796,-0.0854398682713508,-0.0769296064972877,-0.0064900643192231,-0.1558899581432342,-0.0563485324382782,-0.0492468364536762,-0.0922059640288353,-0.0310068428516387,0.0269049499183893,0.1487807333469391,0.1742404252290725,0.0622712038457393,-0.0341000221669673,-0.1214398741722107,-0.1539281457662582,0.0672728568315506,-0.1208995282649993,0.0029207407496869,-0.0874489247798919,-0.1120034232735633,-0.0695640668272972,0.0472743026912212,0.0253590643405914,-0.126369372010231,-0.048339370638132,0.0918177515268325,0.00321806082502,0.0829450041055679,0.0297918077558279,-0.0982505530118942,0.0147187281399965,-0.0501482114195823,-0.0263679008930921,-0.0229295250028371,-0.0293132066726684,0.0140666160732507,0.0259096734225749,-0.0468717403709888,-0.0227432195097208,0.0970729663968086,-0.0206044167280197,0.0543114393949508,-0.1455702930688858,0.2176046520471573,0.0354265235364437,-0.0152451395988464,0.1570211052894592,0.0937564298510551,-0.0518201887607574,0.160428911447525,-0.021976426243782,-0.0368328429758548,-0.0664542093873024,-0.0530046559870243,-0.0543307736515998,-0.1735002845525741,-0.0127664292231202,-0.0508517026901245,0.0261267852038145,0.1929349452257156,-0.0349066443741321,-0.1817623078823089,0.0596222467720508,0.0509615689516067,0.1413654536008834,0.0428893528878688,0.0404434241354465,0.0018940333975479
803,13,25,69,689,551,698,560,693,555,9.337473201948235,9.337473201948235,253.0,219.768115942029,134.0,0.0007966227713041,-0.0178892184048891,0.044782105833292,0.0478306375443935,0.0820835456252098,0.0130970673635602,-0.0683212578296661,0.1368530243635177,0.1009486988186836,-0.1040781512856483,-0.0755349472165107,0.0164914391934871,0.0496489815413951,0.0052852793596684,-0.0682417824864387,0.0859066173434257,0.134206935763359,-0.0600558966398239,-0.2542781233787536,-0.159012034535408,-0.1006118953227996,-0.0986064225435257,0.0181412324309349,0.0978138893842697,-0.0129075972363352,0.0104200476780533,-0.003493329975754,-0.0480131469666957,-0.0697387009859085,0.0422275364398956,-0.143297865986824,-0.1117527708411216,0.0523025058209896,-0.109569102525711,0.0475568398833274,0.1063007488846778,0.0830543413758277,0.0445012673735618,-0.1031497791409492,-0.051194854080677,0.000887814676389,0.1125940307974815,0.0134400725364685,-0.0067241704091429,-0.0564274862408638,-0.0580684430897235,0.1292788237333297,0.0067872111685574,-0.2135695368051529,-0.042780440300703,-0.0281342640519142,-0.0162507537752389,0.0713828802108764,-0.1090590134263038,0.1302617788314819,-0.0504366122186183,-0.0775860175490379,0.0460216403007507,0.0604913458228111,-0.1297244280576706,-0.0833400189876556,-0.0375926904380321,-0.0106493327766656,-0.1239943951368331,-0.0565324015915393,-0.0823803693056106,-0.083851434290409,-0.0827239602804184,0.0043590436689555,0.1133242771029472,0.1679758876562118,0.0238050930202007,-0.0272328872233629,-0.1452301442623138,-0.184365838766098,0.051265399903059,-0.1149540022015571,0.0008405661210417,-0.0668050944805145,-0.1173888146877288,-0.0349702313542366,0.0701873153448104,-0.0053726877085864,-0.1255979388952255,-0.0539879202842712,0.0849045813083648,-0.0567725077271461,0.0836486294865608,0.0016491821734234,-0.0862839967012405,0.0589352995157241,-0.038806676864624,-0.0367346480488777,0.0202457904815673,-0.0296604949980974,0.0601657144725322,0.0471984669566154,-0.0271442085504531,-0.0235287062823772,0.062409795820713,-0.0349119454622268,0.0688459873199462,-0.1058709695935249,0.2537954449653625,0.0425830706954002,0.010252196341753,0.184686541557312,0.0113710705190896,-0.0548683367669582,0.1411331593990326,-0.0311681758612394,-0.0497315935790538,-0.0689829066395759,-0.0543537624180316,-0.081153780221939,-0.1670376360416412,-0.0345080494880676,-0.057439599186182,-0.0088024446740746,0.1805125921964645,-0.0661804378032684,-0.1702191978693008,0.0474043823778629,0.0476038083434104,0.1516398787498474,0.0737162381410598,-0.020355749875307,0.0432688780128955
804,14,25,69,729,603,738,612,733,607,9.337473201948235,9.337473201948235,230.0,165.81159420289856,126.0,0.0375924259424209,-0.0338366888463497,0.0818007811903953,0.079764537513256,0.0854254513978958,0.0309378840029239,-0.0439455807209014,0.0972608029842376,0.0739388242363929,-0.086385540664196,-0.043654914945364,0.0595633834600448,0.0306630842387676,0.031944029033184,-0.0819332674145698,0.1005776599049568,0.1542557328939438,-0.0313214287161827,-0.1658763289451599,-0.1478826850652694,-0.1156939640641212,-0.076064720749855,0.0371926464140415,0.0937786549329757,-0.0202601663768291,-0.0569694526493549,-0.0633162632584571,-0.0635591521859169,-0.0844645649194717,0.0337581746280193,-0.158427745103836,-0.1259674131870269,0.0832868218421936,-0.0726296007633209,0.0792181268334388,0.1081363409757614,0.051280241459608,0.0445042178034782,-0.1080476567149162,0.0101637495681643,-0.0409709922969341,0.1483154445886612,-0.0226291418075561,-0.0129307359457015,0.0011843355605378,-0.0710812136530876,0.1523054242134094,-0.0523064583539962,-0.2100296169519424,-0.0705403313040733,-0.0277223736047744,-0.038399364799261,0.0389391593635082,-0.1202264502644538,0.0914223939180374,-0.0418724454939365,-0.0574480816721916,-0.0175026673823595,0.0874878242611885,-0.1924856752157211,-0.0876347199082374,-0.0743042007088661,-0.010657693259418,-0.1629970073699951,-0.0658241435885429,-0.0572484359145164,-0.0963816195726394,-0.0426362082362175,0.0006772248307242,0.1576143205165863,0.2006128281354904,0.0607939064502716,-0.0282064788043499,-0.1209597364068031,-0.1429708003997802,0.0423591323196888,-0.1344798505306244,0.0194241199642419,-0.0707627236843109,-0.1068176329135894,-0.0688582211732864,0.0237494334578514,0.0217275451868772,-0.1274805963039398,-0.0459613092243671,0.0822107568383216,0.0173464119434356,0.0826066136360168,0.0134716155007481,-0.0946450904011726,-0.0004579009255394,-0.0479965396225452,-0.0181675534695386,-0.0148613816127181,-0.0099577894434332,0.0159634128212928,0.0141751281917095,-0.052806831896305,-0.0246249362826347,0.0865732505917549,-0.021342659369111,0.0530170015990734,-0.1259906142950058,0.2108962386846542,0.0345268435776233,-0.018344447016716,0.157898724079132,0.0591745749115943,-0.0611538328230381,0.1866508871316909,-0.0164459068328142,-0.0266194064170122,-0.0832709297537803,-0.0508152991533279,-0.0502862446010112,-0.1923152953386306,-0.0357872694730758,-0.0400302074849605,0.0157169476151466,0.17863230407238,-0.0472801551222801,-0.1564994603395462,0.066506877541542,0.0388048104941844,0.1389161944389343,0.0529542900621891,0.0388715825974941,0.0247987732291221
