src,dst,true_label,ensemble_prob,ensemble_pred,source_frame,source_cellid,target_frame,target_cellid,label
123,130,1.0,0.9958246,1.0,15,6,16,2,1
123,131,1.0,0.999268,1.0,15,6,16,4,1
123,132,1.0,0.99943835,1.0,15,6,16,6,1
123,133,1.0,0.9971327,1.0,15,6,16,7,1
123,134,1.0,0.9956774,1.0,15,6,16,8,1
123,135,1.0,0.97882223,1.0,15,6,16,10,1
123,136,0.0,0.9855105,1.0,15,6,16,11,0
123,137,0.0,0.9881523,1.0,15,6,16,12,0
124,129,1.0,0.99744576,1.0,15,7,16,1,1
124,130,1.0,0.9955168,1.0,15,7,16,2,1
124,131,1.0,0.99560636,1.0,15,7,16,4,1
124,132,1.0,0.99556565,1.0,15,7,16,6,1
124,133,1.0,0.9965191,1.0,15,7,16,7,1
124,134,1.0,0.99501055,1.0,15,7,16,8,1
124,135,1.0,0.8966337,1.0,15,7,16,10,1
124,136,0.0,0.9218853,1.0,15,7,16,11,0
124,137,0.0,0.92314345,1.0,15,7,16,12,0
125,129,1.0,0.9978814,1.0,15,8,16,1,1
125,130,1.0,0.99810416,1.0,15,8,16,2,1
125,131,1.0,0.9965458,1.0,15,8,16,4,1
125,132,1.0,0.99762625,1.0,15,8,16,6,1
125,133,1.0,0.99424976,1.0,15,8,16,7,1
125,134,1.0,0.9976835,1.0,15,8,16,8,1
125,135,1.0,0.9753216,1.0,15,8,16,10,1
125,136,0.0,0.9817875,1.0,15,8,16,11,0
125,137,0.0,0.98336315,1.0,15,8,16,12,0
126,129,1.0,0.9740267,1.0,15,10,16,1,1
126,130,1.0,0.9566677,1.0,15,10,16,2,1
126,131,1.0,0.9904812,1.0,15,10,16,4,1
126,132,1.0,0.9870073,1.0,15,10,16,6,1
126,133,1.0,0.8044667,1.0,15,10,16,7,1
126,134,1.0,0.9553823,1.0,15,10,16,8,1
126,135,1.0,0.9957138,1.0,15,10,16,10,1
126,136,0.0,0.92972463,1.0,15,10,16,11,0
126,137,0.0,0.8068597,1.0,15,10,16,12,0
127,129,0.0,0.98382443,1.0,15,11,16,1,0
127,130,0.0,0.9650221,1.0,15,11,16,2,0
127,131,0.0,0.99163604,1.0,15,11,16,4,0
127,132,0.0,0.9892855,1.0,15,11,16,6,0
127,133,0.0,0.88507724,1.0,15,11,16,7,0
127,134,0.0,0.9640934,1.0,15,11,16,8,0
127,135,0.0,0.8321419,1.0,15,11,16,10,0
127,136,1.0,0.9951865,1.0,15,11,16,11,1
127,137,1.0,0.9905166,1.0,15,11,16,12,1
128,129,0.0,0.9875055,1.0,15,12,16,1,0
128,130,0.0,0.9733948,1.0,15,12,16,2,0
128,131,0.0,0.9926345,1.0,15,12,16,4,0
128,132,0.0,0.9902372,1.0,15,12,16,6,0
128,133,0.0,0.9731253,1.0,15,12,16,7,0
128,134,0.0,0.9726184,1.0,15,12,16,8,0
128,135,0.0,0.5092346,1.0,15,12,16,10,0
128,136,1.0,0.97048384,1.0,15,12,16,11,1
128,137,1.0,0.9954019,1.0,15,12,16,12,1
129,138,1.0,0.9974436,1.0,16,1,17,1,1
129,139,1.0,0.99503094,1.0,16,1,17,2,1
129,140,1.0,0.9931486,1.0,16,1,17,4,1
129,141,1.0,0.9932914,1.0,16,1,17,6,1
129,142,1.0,0.99128896,1.0,16,1,17,7,1
129,143,1.0,0.9945527,1.0,16,1,17,8,1
129,144,1.0,0.8790755,1.0,16,1,17,10,1
129,145,0.0,0.90786177,1.0,16,1,17,11,0
129,146,0.0,0.8941485,1.0,16,1,17,12,0
130,138,1.0,0.99610966,1.0,16,2,17,1,1
130,139,1.0,0.99664116,1.0,16,2,17,2,1
130,140,1.0,0.9958802,1.0,16,2,17,4,1
130,141,1.0,0.9959356,1.0,16,2,17,6,1
130,142,1.0,0.9811189,1.0,16,2,17,7,1
130,143,1.0,0.9962473,1.0,16,2,17,8,1
130,144,1.0,0.8893297,1.0,16,2,17,10,1
130,145,0.0,0.9176385,1.0,16,2,17,11,0
130,146,0.0,0.9082779,1.0,16,2,17,12,0
131,138,1.0,0.9926188,1.0,16,4,17,1,1
131,139,1.0,0.9875593,1.0,16,4,17,2,1
131,140,1.0,0.999178,1.0,16,4,17,4,1
131,141,1.0,0.999166,1.0,16,4,17,6,1
131,142,1.0,0.991793,1.0,16,4,17,7,1
131,143,1.0,0.98739976,1.0,16,4,17,8,1
131,144,1.0,0.95882225,1.0,16,4,17,10,1
131,145,0.0,0.97153944,1.0,16,4,17,11,0
131,146,0.0,0.9727945,1.0,16,4,17,12,0
132,138,1.0,0.9912031,1.0,16,6,17,1,1
132,139,1.0,0.98800665,1.0,16,6,17,2,1
132,140,1.0,0.99903053,1.0,16,6,17,4,1
132,141,1.0,0.9991786,1.0,16,6,17,6,1
132,142,1.0,0.9901747,1.0,16,6,17,7,1
132,143,1.0,0.98783636,1.0,16,6,17,8,1
132,144,1.0,0.94166225,1.0,16,6,17,10,1
132,145,0.0,0.9594929,1.0,16,6,17,11,0
132,146,0.0,0.9599934,1.0,16,6,17,12,0
133,138,1.0,0.9919717,1.0,16,7,17,1,1
133,139,1.0,0.9813137,1.0,16,7,17,2,1
133,140,1.0,0.99163085,1.0,16,7,17,4,1
133,141,1.0,0.9913087,1.0,16,7,17,6,1
133,142,1.0,0.9936061,1.0,16,7,17,7,1
133,143,1.0,0.980454,1.0,16,7,17,8,1
133,144,1.0,0.71427053,1.0,16,7,17,10,1
133,145,0.0,0.75462294,1.0,16,7,17,11,0
133,146,0.0,0.86034775,1.0,16,7,17,12,0
134,138,1.0,0.99549407,1.0,16,8,17,1,1
134,139,1.0,0.99589854,1.0,16,8,17,2,1
134,140,1.0,0.99553466,1.0,16,8,17,4,1
134,141,1.0,0.9956028,1.0,16,8,17,6,1
134,142,1.0,0.9800603,1.0,16,8,17,7,1
134,143,1.0,0.9953842,1.0,16,8,17,8,1
134,144,1.0,0.8869145,1.0,16,8,17,10,1
134,145,0.0,0.91573524,1.0,16,8,17,11,0
134,146,0.0,0.906787,1.0,16,8,17,12,0
135,138,1.0,0.9418536,1.0,16,10,17,1,1
135,139,1.0,0.8847046,1.0,16,10,17,2,1
135,140,1.0,0.97959733,1.0,16,10,17,4,1
135,141,1.0,0.9778331,1.0,16,10,17,6,1
135,142,1.0,0.7160969,1.0,16,10,17,7,1
135,143,1.0,0.8825405,1.0,16,10,17,8,1
135,144,1.0,0.98535013,1.0,16,10,17,10,1
135,145,0.0,0.7321171,1.0,16,10,17,11,0
136,138,0.0,0.96433276,1.0,16,11,17,1,0
136,139,0.0,0.90526724,1.0,16,11,17,2,0
136,140,0.0,0.9831546,1.0,16,11,17,4,0
136,141,0.0,0.98141646,1.0,16,11,17,6,0
136,142,0.0,0.79951787,1.0,16,11,17,7,0
136,143,0.0,0.902582,1.0,16,11,17,8,0
136,144,0.0,0.96082956,1.0,16,11,17,10,0
136,145,1.0,0.9785867,1.0,16,11,17,11,1
136,146,1.0,0.9488695,1.0,16,11,17,12,1
137,138,0.0,0.9731326,1.0,16,12,17,1,0
137,139,0.0,0.9070783,1.0,16,12,17,2,0
137,140,0.0,0.9846583,1.0,16,12,17,4,0
137,141,0.0,0.9831221,1.0,16,12,17,6,0
137,142,0.0,0.8669479,1.0,16,12,17,7,0
137,143,0.0,0.9048705,1.0,16,12,17,8,0
137,144,0.0,0.6137338,1.0,16,12,17,10,0
137,145,1.0,0.99190146,1.0,16,12,17,11,1
137,146,1.0,0.98916745,1.0,16,12,17,12,1
138,147,1.0,0.9967394,1.0,17,1,18,1,1
138,148,1.0,0.9959953,1.0,17,1,18,2,1
138,149,1.0,0.9935143,1.0,17,1,18,4,1
138,150,1.0,0.9950952,1.0,17,1,18,6,1
138,151,1.0,0.98795027,1.0,17,1,18,7,1
138,152,1.0,0.99525887,1.0,17,1,18,8,1
138,153,1.0,0.83002067,1.0,17,1,18,10,1
138,154,0.0,0.88736326,1.0,17,1,18,11,0
138,155,0.0,0.87867236,1.0,17,1,18,12,0
139,147,1.0,0.9881188,1.0,17,2,18,1,1
139,148,1.0,0.9946671,1.0,17,2,18,2,1
139,149,1.0,0.994312,1.0,17,2,18,4,1
139,150,1.0,0.9950604,1.0,17,2,18,6,1
139,151,1.0,0.9701572,1.0,17,2,18,7,1
139,152,1.0,0.99390906,1.0,17,2,18,8,1
139,153,1.0,0.76042587,1.0,17,2,18,10,1
139,154,0.0,0.83570975,1.0,17,2,18,11,0
139,155,0.0,0.82945675,1.0,17,2,18,12,0
140,147,1.0,0.9926253,1.0,17,4,18,1,1
140,148,1.0,0.9891467,1.0,17,4,18,2,1
140,149,1.0,0.9991789,1.0,17,4,18,4,1
140,150,1.0,0.99876565,1.0,17,4,18,6,1
140,151,1.0,0.9878509,1.0,17,4,18,7,1
140,152,1.0,0.98890734,1.0,17,4,18,8,1
140,153,1.0,0.94736034,1.0,17,4,18,10,1
140,154,0.0,0.96459293,1.0,17,4,18,11,0
140,155,0.0,0.9724372,1.0,17,4,18,12,0
141,147,1.0,0.9920321,1.0,17,6,18,1,1
141,148,1.0,0.9894152,1.0,17,6,18,2,1
141,149,1.0,0.999217,1.0,17,6,18,4,1
141,150,1.0,0.9990821,1.0,17,6,18,6,1
141,151,1.0,0.98763186,1.0,17,6,18,7,1
141,152,1.0,0.9891896,1.0,17,6,18,8,1
141,153,1.0,0.9409985,1.0,17,6,18,10,1
141,154,0.0,0.96086127,1.0,17,6,18,11,0
141,155,0.0,0.9684562,1.0,17,6,18,12,0
142,147,1.0,0.9851561,1.0,17,7,18,1,1
142,148,1.0,0.9779269,1.0,17,7,18,2,1
142,149,1.0,0.986835,1.0,17,7,18,4,1
142,150,1.0,0.9865543,1.0,17,7,18,6,1
142,151,1.0,0.99241066,1.0,17,7,18,7,1
142,152,1.0,0.97483367,1.0,17,7,18,8,1
142,153,1.0,0.6421369,1.0,17,7,18,10,1
142,154,0.0,0.7165618,1.0,17,7,18,11,0
142,155,0.0,0.7673351,1.0,17,7,18,12,0
143,147,1.0,0.98735577,1.0,17,8,18,1,1
143,148,1.0,0.993872,1.0,17,8,18,2,1
143,149,1.0,0.99381757,1.0,17,8,18,4,1
143,150,1.0,0.9945863,1.0,17,8,18,6,1
143,151,1.0,0.9703905,1.0,17,8,18,7,1
143,152,1.0,0.9929021,1.0,17,8,18,8,1
143,153,1.0,0.7614383,1.0,17,8,18,10,1
143,154,0.0,0.8364925,1.0,17,8,18,11,0
143,155,0.0,0.8288021,1.0,17,8,18,12,0
144,147,1.0,0.9142768,1.0,17,10,18,1,1
144,148,1.0,0.90786314,1.0,17,10,18,2,1
144,149,1.0,0.9681203,1.0,17,10,18,4,1
144,150,1.0,0.96445537,1.0,17,10,18,6,1
144,151,1.0,0.8117741,1.0,17,10,18,7,1
144,152,1.0,0.9051203,1.0,17,10,18,8,1
144,153,1.0,0.9898248,1.0,17,10,18,10,1
144,154,0.0,0.7637191,1.0,17,10,18,11,0
145,147,0.0,0.9479854,1.0,17,11,18,1,0
145,148,0.0,0.92261386,1.0,17,11,18,2,0
145,149,0.0,0.97307277,1.0,17,11,18,4,0
145,150,0.0,0.97131515,1.0,17,11,18,6,0
145,151,0.0,0.8948578,1.0,17,11,18,7,0
145,152,0.0,0.9187878,1.0,17,11,18,8,0
145,153,0.0,0.8253603,1.0,17,11,18,10,0
145,154,1.0,0.98879725,1.0,17,11,18,11,1
145,155,1.0,0.96624637,1.0,17,11,18,12,1
146,147,0.0,0.9588712,1.0,17,12,18,1,0
146,148,0.0,0.9288086,1.0,17,12,18,2,0
146,149,0.0,0.9768761,1.0,17,12,18,4,0
146,150,0.0,0.97450405,1.0,17,12,18,6,0
146,151,0.0,0.92848366,1.0,17,12,18,7,0
146,152,0.0,0.9245794,1.0,17,12,18,8,0
146,154,1.0,0.9718229,1.0,17,12,18,11,1
146,155,1.0,0.98968095,1.0,17,12,18,12,1
147,156,1.0,0.99619293,1.0,18,1,19,1,1
147,157,1.0,0.9927141,1.0,18,1,19,2,1
147,158,1.0,0.9849062,1.0,18,1,19,4,1
147,159,1.0,0.9894412,1.0,18,1,19,6,1
147,160,1.0,0.98774236,1.0,18,1,19,7,1
147,161,1.0,0.9926669,1.0,18,1,19,8,1
147,162,1.0,0.86196965,1.0,18,1,19,10,1
147,163,0.0,0.8889474,1.0,18,1,19,11,0
147,164,0.0,0.9064822,1.0,18,1,19,12,0
148,156,1.0,0.991914,1.0,18,2,19,1,1
148,157,1.0,0.99503356,1.0,18,2,19,2,1
148,158,1.0,0.99263805,1.0,18,2,19,4,1
148,159,1.0,0.99375534,1.0,18,2,19,6,1
148,160,1.0,0.9814159,1.0,18,2,19,7,1
148,161,1.0,0.99480224,1.0,18,2,19,8,1
148,162,1.0,0.8850052,1.0,18,2,19,10,1
148,163,0.0,0.9138902,1.0,18,2,19,11,0
148,164,0.0,0.9096269,1.0,18,2,19,12,0
149,156,1.0,0.9927369,1.0,18,4,19,1,1
149,157,1.0,0.9892337,1.0,18,4,19,2,1
149,158,1.0,0.9983366,1.0,18,4,19,4,1
149,159,1.0,0.9968744,1.0,18,4,19,6,1
149,160,1.0,0.98868513,1.0,18,4,19,7,1
149,161,1.0,0.9891407,1.0,18,4,19,8,1
149,162,1.0,0.95837975,1.0,18,4,19,10,1
149,163,0.0,0.9721167,1.0,18,4,19,11,0
149,164,0.0,0.9762017,1.0,18,4,19,12,0
150,156,1.0,0.9907082,1.0,18,6,19,1,1
150,157,1.0,0.9896078,1.0,18,6,19,2,1
150,158,1.0,0.99834865,1.0,18,6,19,4,1
150,159,1.0,0.99820083,1.0,18,6,19,6,1
150,160,1.0,0.9875724,1.0,18,6,19,7,1
150,161,1.0,0.9895158,1.0,18,6,19,8,1
150,162,1.0,0.95130634,1.0,18,6,19,10,1
150,163,0.0,0.9668639,1.0,18,6,19,11,0
150,164,0.0,0.9697599,1.0,18,6,19,12,0
151,156,1.0,0.97912914,1.0,18,7,19,1,1
151,157,1.0,0.9587533,1.0,18,7,19,2,1
151,158,1.0,0.95921564,1.0,18,7,19,4,1
151,159,1.0,0.95387393,1.0,18,7,19,6,1
151,160,1.0,0.99151134,1.0,18,7,19,7,1
151,161,1.0,0.9615391,1.0,18,7,19,8,1
151,162,1.0,0.8058956,1.0,18,7,19,10,1
151,163,0.0,0.8400014,1.0,18,7,19,11,0
151,164,0.0,0.8843171,1.0,18,7,19,12,0
152,156,1.0,0.9910343,1.0,18,8,19,1,1
152,157,1.0,0.9937883,1.0,18,8,19,2,1
152,158,1.0,0.99157333,1.0,18,8,19,4,1
152,159,1.0,0.99221516,1.0,18,8,19,6,1
152,160,1.0,0.97986364,1.0,18,8,19,7,1
152,161,1.0,0.9934729,1.0,18,8,19,8,1
152,162,1.0,0.88280576,1.0,18,8,19,10,1
152,163,0.0,0.91121787,1.0,18,8,19,11,0
152,164,0.0,0.9078041,1.0,18,8,19,12,0
153,156,1.0,0.90180284,1.0,18,10,19,1,1
153,157,1.0,0.8175613,1.0,18,10,19,2,1
153,158,1.0,0.9084559,1.0,18,10,19,4,1
153,159,1.0,0.8898077,1.0,18,10,19,6,1
153,160,1.0,0.80401236,1.0,18,10,19,7,1
153,161,1.0,0.8238163,1.0,18,10,19,8,1
153,162,1.0,0.892934,1.0,18,10,19,10,1
153,163,0.0,0.59455496,1.0,18,10,19,11,0
154,156,0.0,0.9439557,1.0,18,11,19,1,0
154,157,0.0,0.8603799,1.0,18,11,19,2,0
154,158,0.0,0.9246705,1.0,18,11,19,4,0
154,159,0.0,0.91152185,1.0,18,11,19,6,0
154,160,0.0,0.88879424,1.0,18,11,19,7,0
154,161,0.0,0.8657437,1.0,18,11,19,8,0
154,162,0.0,0.9768588,1.0,18,11,19,10,0
154,163,1.0,0.96924835,1.0,18,11,19,11,1
154,164,1.0,0.9015579,1.0,18,11,19,12,1
155,156,0.0,0.9636088,1.0,18,12,19,1,0
155,157,0.0,0.8682124,1.0,18,12,19,2,0
155,158,0.0,0.9362421,1.0,18,12,19,4,0
155,159,0.0,0.92185634,1.0,18,12,19,6,0
155,160,0.0,0.9033954,1.0,18,12,19,7,0
155,161,0.0,0.87290686,1.0,18,12,19,8,0
155,162,0.0,0.64590293,1.0,18,12,19,10,0
155,163,1.0,0.9873014,1.0,18,12,19,11,1
155,164,1.0,0.9855619,1.0,18,12,19,12,1
156,165,1.0,0.9965263,1.0,19,1,20,1,1
156,166,1.0,0.99440575,1.0,19,1,20,2,1
156,167,1.0,0.98884517,1.0,19,1,20,4,1
156,168,1.0,0.9912147,1.0,19,1,20,6,1
156,169,1.0,0.9905708,1.0,19,1,20,7,1
156,170,1.0,0.993697,1.0,19,1,20,8,1
156,171,1.0,0.8678582,1.0,19,1,20,10,1
156,172,0.0,0.8966864,1.0,19,1,20,11,0
156,173,0.0,0.8821724,1.0,19,1,20,12,0
157,165,1.0,0.97764254,1.0,19,2,20,1,1
157,166,1.0,0.9931404,1.0,19,2,20,2,1
157,167,1.0,0.99185735,1.0,19,2,20,4,1
157,168,1.0,0.9933596,1.0,19,2,20,6,1
157,169,1.0,0.9646148,1.0,19,2,20,7,1
157,170,1.0,0.9923174,1.0,19,2,20,8,1
157,171,1.0,0.7868356,1.0,19,2,20,10,1
157,172,0.0,0.8313578,1.0,19,2,20,11,0
157,173,0.0,0.8175371,1.0,19,2,20,12,0
158,165,1.0,0.9842105,1.0,19,4,20,1,1
158,166,1.0,0.96662873,1.0,19,4,20,2,1
158,167,1.0,0.99841326,1.0,19,4,20,4,1
158,168,1.0,0.99770683,1.0,19,4,20,6,1
158,169,1.0,0.9803658,1.0,19,4,20,7,1
158,170,1.0,0.9662936,1.0,19,4,20,8,1
158,171,1.0,0.9089368,1.0,19,4,20,10,1
158,172,0.0,0.9338773,1.0,19,4,20,11,0
158,173,0.0,0.94468135,1.0,19,4,20,12,0
159,165,1.0,0.969585,1.0,19,6,20,1,1
159,166,1.0,0.9733441,1.0,19,6,20,2,1
159,167,1.0,0.99784094,1.0,19,6,20,4,1
159,168,1.0,0.99836046,1.0,19,6,20,6,1
159,169,1.0,0.9742627,1.0,19,6,20,7,1
159,170,1.0,0.972833,1.0,19,6,20,8,1
159,171,1.0,0.87587166,1.0,19,6,20,10,1
159,172,0.0,0.90812033,1.0,19,6,20,11,0
159,173,0.0,0.91649276,1.0,19,6,20,12,0
160,165,1.0,0.97921115,1.0,19,7,20,1,1
160,166,1.0,0.96950465,1.0,19,7,20,2,1
160,167,1.0,0.98112744,1.0,19,7,20,4,1
160,168,1.0,0.98138523,1.0,19,7,20,6,1
160,169,1.0,0.9856809,1.0,19,7,20,7,1
160,170,1.0,0.9659837,1.0,19,7,20,8,1
160,171,1.0,0.7753124,1.0,19,7,20,10,1
160,172,0.0,0.8098793,1.0,19,7,20,11,0
160,173,0.0,0.782094,1.0,19,7,20,12,0
161,165,1.0,0.97704345,1.0,19,8,20,1,1
161,166,1.0,0.99244094,1.0,19,8,20,2,1
161,167,1.0,0.9914891,1.0,19,8,20,4,1
161,168,1.0,0.99300855,1.0,19,8,20,6,1
161,169,1.0,0.96645904,1.0,19,8,20,7,1
161,170,1.0,0.9914666,1.0,19,8,20,8,1
161,171,1.0,0.79110914,1.0,19,8,20,10,1
161,172,0.0,0.83412963,1.0,19,8,20,11,0
161,173,0.0,0.8194315,1.0,19,8,20,12,0
162,165,1.0,0.91181475,1.0,19,10,20,1,1
162,166,1.0,0.85882187,1.0,19,10,20,2,1
162,167,1.0,0.95703745,1.0,19,10,20,4,1
162,168,1.0,0.95049995,1.0,19,10,20,6,1
162,169,1.0,0.78762895,1.0,19,10,20,7,1
162,170,1.0,0.85666245,1.0,19,10,20,8,1
162,171,1.0,0.8514938,1.0,19,10,20,10,1
162,172,0.0,0.97854894,1.0,19,10,20,11,0
162,173,0.0,0.71380454,1.0,19,10,20,12,0
163,165,0.0,0.95193505,1.0,19,11,20,1,0
163,166,0.0,0.8812568,1.0,19,11,20,2,0
163,167,0.0,0.9640717,1.0,19,11,20,4,0
163,168,0.0,0.9595663,1.0,19,11,20,6,0
163,169,0.0,0.92410964,1.0,19,11,20,7,0
163,170,0.0,0.87860996,1.0,19,11,20,8,0
163,171,0.0,0.5789979,1.0,19,11,20,10,0
163,172,1.0,0.8776397,1.0,19,11,20,11,1
163,173,1.0,0.980203,1.0,19,11,20,12,1
164,165,0.0,0.97125536,1.0,19,12,20,1,0
164,166,0.0,0.8984284,1.0,19,12,20,2,0
164,167,0.0,0.9706437,1.0,19,12,20,4,0
164,168,0.0,0.96406645,1.0,19,12,20,6,0
164,169,0.0,0.96462744,1.0,19,12,20,7,0
164,170,0.0,0.89472896,1.0,19,12,20,8,0
164,172,1.0,0.7298274,1.0,19,12,20,11,1
164,173,1.0,0.9544993,1.0,19,12,20,12,1
165,174,1.0,0.99629337,1.0,20,1,21,1,1
165,175,1.0,0.9903061,1.0,20,1,21,2,1
165,176,1.0,0.9868424,1.0,20,1,21,4,1
165,177,1.0,0.99119455,1.0,20,1,21,6,1
165,178,1.0,0.9840211,1.0,20,1,21,7,1
165,179,1.0,0.9895752,1.0,20,1,21,8,1
165,180,1.0,0.77518225,1.0,20,1,21,10,1
165,181,0.0,0.8263038,1.0,20,1,21,11,0
165,182,0.0,0.80223465,1.0,20,1,21,12,0
166,174,1.0,0.98953575,1.0,20,2,21,1,1
166,175,1.0,0.9937535,1.0,20,2,21,2,1
166,176,1.0,0.9923849,1.0,20,2,21,4,1
166,177,1.0,0.9924924,1.0,20,2,21,6,1
166,178,1.0,0.9644036,1.0,20,2,21,7,1
166,179,1.0,0.9931461,1.0,20,2,21,8,1
166,180,1.0,0.74205226,1.0,20,2,21,10,1
166,181,0.0,0.80502605,1.0,20,2,21,11,0
166,182,0.0,0.7901376,1.0,20,2,21,12,0
167,174,1.0,0.98774743,1.0,20,4,21,1,1
167,175,1.0,0.964884,1.0,20,4,21,2,1
167,176,1.0,0.99868006,1.0,20,4,21,4,1
167,177,1.0,0.9954744,1.0,20,4,21,6,1
167,178,1.0,0.9841256,1.0,20,4,21,7,1
167,179,1.0,0.96471834,1.0,20,4,21,8,1
167,180,1.0,0.9157348,1.0,20,4,21,10,1
167,181,0.0,0.94496703,1.0,20,4,21,11,0
167,182,0.0,0.9532321,1.0,20,4,21,12,0
168,174,1.0,0.98149234,1.0,20,6,21,1,1
168,175,1.0,0.9694915,1.0,20,6,21,2,1
168,176,1.0,0.9991496,1.0,20,6,21,4,1
168,177,1.0,0.99846506,1.0,20,6,21,6,1
168,178,1.0,0.9808584,1.0,20,6,21,7,1
168,179,1.0,0.9692337,1.0,20,6,21,8,1
168,180,1.0,0.8869578,1.0,20,6,21,10,1
168,181,0.0,0.92444754,1.0,20,6,21,11,0
168,182,0.0,0.9281974,1.0,20,6,21,12,0
169,174,1.0,0.9847171,1.0,20,7,21,1,1
169,175,1.0,0.96773463,1.0,20,7,21,2,1
169,176,1.0,0.9870477,1.0,20,7,21,4,1
169,177,1.0,0.98608494,1.0,20,7,21,6,1
169,178,1.0,0.99116707,1.0,20,7,21,7,1
169,179,1.0,0.96505755,1.0,20,7,21,8,1
169,180,1.0,0.67778707,1.0,20,7,21,10,1
169,181,0.0,0.7321966,1.0,20,7,21,11,0
169,182,0.0,0.7146824,1.0,20,7,21,12,0
170,174,1.0,0.9886561,1.0,20,8,21,1,1
170,175,1.0,0.9928281,1.0,20,8,21,2,1
170,176,1.0,0.99197966,1.0,20,8,21,4,1
170,177,1.0,0.9921045,1.0,20,8,21,6,1
170,178,1.0,0.9628628,1.0,20,8,21,7,1
170,179,1.0,0.99202347,1.0,20,8,21,8,1
170,180,1.0,0.74047756,1.0,20,8,21,10,1
170,181,0.0,0.8035991,1.0,20,8,21,11,0
170,182,0.0,0.78814965,1.0,20,8,21,12,0
171,174,1.0,0.9415374,1.0,20,10,21,1,1
171,175,1.0,0.80073166,1.0,20,10,21,2,1
171,176,1.0,0.9631844,1.0,20,10,21,4,1
171,177,1.0,0.9456434,1.0,20,10,21,6,1
171,178,1.0,0.72147924,1.0,20,10,21,7,1
171,179,1.0,0.7987978,1.0,20,10,21,8,1
171,180,1.0,0.99001646,1.0,20,10,21,10,1
171,181,0.0,0.7372834,1.0,20,10,21,11,0
172,174,0.0,0.9625602,1.0,20,11,21,1,0
172,175,0.0,0.8278958,1.0,20,11,21,2,0
172,176,0.0,0.96878225,1.0,20,11,21,4,0
172,177,0.0,0.9575438,1.0,20,11,21,6,0
172,178,0.0,0.80718493,1.0,20,11,21,7,0
172,179,0.0,0.8245829,1.0,20,11,21,8,0
172,180,0.0,0.88342315,1.0,20,11,21,10,0
172,181,1.0,0.9842679,1.0,20,11,21,11,1
172,182,1.0,0.95765907,1.0,20,11,21,12,1
173,174,0.0,0.9749158,1.0,20,12,21,1,0
173,175,0.0,0.8267216,1.0,20,12,21,2,0
173,176,0.0,0.97095746,1.0,20,12,21,4,0
173,177,0.0,0.95466924,1.0,20,12,21,6,0
173,178,0.0,0.8795662,1.0,20,12,21,7,0
173,179,0.0,0.8228669,1.0,20,12,21,8,0
173,181,1.0,0.9767259,1.0,20,12,21,11,1
173,182,1.0,0.9898708,1.0,20,12,21,12,1
174,183,1.0,0.99578553,1.0,21,1,22,1,1
174,184,1.0,0.9907051,1.0,21,1,22,2,1
174,185,1.0,0.9913246,1.0,21,1,22,4,1
174,186,1.0,0.99346143,1.0,21,1,22,6,1
174,187,1.0,0.9725006,1.0,21,1,22,7,1
174,188,1.0,0.98983496,1.0,21,1,22,8,1
174,189,1.0,0.84048635,1.0,21,1,22,10,1
174,190,0.0,0.86902636,1.0,21,1,22,11,0
174,191,0.0,0.8898836,1.0,21,1,22,12,0
175,183,1.0,0.9833932,1.0,21,2,22,1,1
175,184,1.0,0.9914923,1.0,21,2,22,2,1
175,185,1.0,0.9932761,1.0,21,2,22,4,1
175,186,1.0,0.9920165,1.0,21,2,22,6,1
175,187,1.0,0.94404477,1.0,21,2,22,7,1
175,188,1.0,0.99084735,1.0,21,2,22,8,1
175,189,1.0,0.60407513,1.0,21,2,22,10,1
175,190,0.0,0.6573312,1.0,21,2,22,11,0
175,191,0.0,0.6718895,1.0,21,2,22,12,0
176,183,1.0,0.98631924,1.0,21,4,22,1,1
176,184,1.0,0.9762685,1.0,21,4,22,2,1
176,185,1.0,0.9989383,1.0,21,4,22,4,1
176,186,1.0,0.99578875,1.0,21,4,22,6,1
176,187,1.0,0.9755023,1.0,21,4,22,7,1
176,188,1.0,0.9760723,1.0,21,4,22,8,1
176,189,1.0,0.89740515,1.0,21,4,22,10,1
176,190,0.0,0.9222601,1.0,21,4,22,11,0
176,191,0.0,0.9319954,1.0,21,4,22,12,0
177,183,1.0,0.96364546,1.0,21,6,22,1,1
177,184,1.0,0.9790396,1.0,21,6,22,2,1
177,185,1.0,0.9989731,1.0,21,6,22,4,1
177,186,1.0,0.99882466,1.0,21,6,22,6,1
177,187,1.0,0.96170306,1.0,21,6,22,7,1
177,188,1.0,0.978744,1.0,21,6,22,8,1
177,189,1.0,0.82940894,1.0,21,6,22,10,1
177,190,0.0,0.86149526,1.0,21,6,22,11,0
177,191,0.0,0.8687212,1.0,21,6,22,12,0
178,183,1.0,0.9762977,1.0,21,7,22,1,1
178,184,1.0,0.95782423,1.0,21,7,22,2,1
178,185,1.0,0.9878926,1.0,21,7,22,4,1
178,186,1.0,0.9861436,1.0,21,7,22,6,1
178,187,1.0,0.9888913,1.0,21,7,22,7,1
178,188,1.0,0.9551361,1.0,21,7,22,8,1
178,189,1.0,0.6296892,1.0,21,7,22,10,1
178,190,0.0,0.66031545,1.0,21,7,22,11,0
178,191,0.0,0.7334492,1.0,21,7,22,12,0
179,183,1.0,0.9824045,1.0,21,8,22,1,1
179,184,1.0,0.9903669,1.0,21,8,22,2,1
