node_id,0,1,2,3,4,5,6,7,8,9,10,11,12
1795,0.72483224,0.45934594,0.12278308,0.48387095,0.1684073,0.5165289,0.14647137,0.50212765,0.44964817,0.66194755,0.03937008,0.11746706,0.15625
1796,0.72483224,0.38523853,0.06684857,0.5293255,0.10966057,0.55785125,0.08921438,0.54468083,0.44315186,0.5570457,0.02992126,0.11461461,0.21875
1797,0.72483224,0.5622562,0.89904505,0.8255132,0.9177546,0.84573,0.90945405,0.83404255,0.5095755,0.7395644,0.023622047,0.10233435,0.125
1798,0.72483224,0.3867387,0.85811734,0.92521995,0.8720627,0.93112946,0.86551267,0.93191487,0.4255097,0.60751206,0.017322835,0.07977957,0.21875
1799,0.72483224,0.52955294,0.85675305,0.016129032,0.883812,0.07713499,0.8695073,0.04964539,0.50085735,0.7024916,0.08503937,0.14917545,0.15625
1800,0.72483224,0.5844585,0.6671214,0.52639294,0.70626634,0.55509645,0.6870839,0.54042554,0.51127625,0.76131266,0.08346457,0.24415982,0.09375
1801,0.72483224,0.5394539,0.74761254,0.5043988,0.7728459,0.54407716,0.76298267,0.5262411,0.5147705,0.7014646,0.06456693,0.26561856,0.15625
1802,0.72483224,0.53015304,0.58253753,0.40175954,0.6148825,0.4476584,0.60186416,0.42411348,0.4964862,0.71157515,0.080314964,0.23068933,0.15625
1803,0.72483224,0.4719472,0.6562074,0.44428152,0.6866841,0.47796142,0.6711052,0.46241134,0.49281618,0.63050383,0.1007874,0.26968718,0.1875
1804,0.72483224,0.14131413,0.0,0.7346041,0.016971279,0.74931127,0.007989348,0.7404255,0.3950642,0.23149054,0.04566929,0.13355093,0.21875
1805,0.72483224,0.46924692,0.06548431,0.9985337,0.11618799,1.0,0.09320906,0.9985816,0.46153727,0.6656085,0.12755905,0.3067693,0.21875
1806,0.72483224,0.37863785,0.06684857,0.94868034,0.12140992,0.93801653,0.09587217,0.94468087,0.45840013,0.53172666,0.08503937,0.23597758,0.21875
1807,0.72483224,0.18511851,0.26466575,0.8548387,0.28590077,0.8429752,0.27696404,0.84822696,0.2684005,0.40394753,0.031496063,0.2226225,0.25
1808,0.72483224,0.42424244,0.17735334,0.8313783,0.22454308,0.8347107,0.20106524,0.83262414,0.41780066,0.65274805,0.08188976,0.31874338,0.125
1809,0.72483224,0.08640864,0.0,0.9222874,0.011749348,0.91873276,0.0053262315,0.9205674,0.33675358,0.15813367,0.056692913,0.164813,0.21875
1810,0.7315436,0.5079508,0.8635743,0.54692084,0.883812,0.57575756,0.873502,0.56170213,0.4533168,0.733241,0.12755905,0.38374192,0.125
1811,0.7315436,0.8490849,0.8540245,0.44281524,0.89686686,0.4986226,0.87749666,0.47234043,0.6534828,0.89809376,0.08188976,0.3669494,0.21875
1812,0.7315436,0.48964897,0.7748977,0.58651024,0.80809397,0.607438,0.7909454,0.59858155,0.49684915,0.655845,0.080314964,0.28334793,0.1875
1813,0.7315436,0.47434744,0.82946795,0.67888564,0.8537859,0.6942149,0.8415446,0.6893617,0.46155012,0.67386436,0.08346457,0.36775607,0.15625
1814,0.7315436,0.6543654,0.31650752,0.4208211,0.37597913,0.46005508,0.34620506,0.44113475,0.5542349,0.7958767,0.04094488,0.11727039,0.125
1815,0.7315436,0.5631563,0.2537517,0.43841642,0.29895562,0.4848485,0.27962717,0.46241134,0.5312311,0.7071467,0.056692913,0.16135015,0.0625
1816,0.7315436,0.42034203,0.8117326,0.0,0.85117495,0.041322313,0.82689744,0.018439716,0.57218766,0.5283922,0.012598425,0.036659528,0.1875
1817,0.7315436,0.41824183,0.37789905,0.3372434,0.41383812,0.37190083,0.39680427,0.35602838,0.41054636,0.64825416,0.047244094,0.17113289,0.125
1818,0.7315436,0.46954694,0.26739427,0.34604105,0.31331593,0.39256197,0.2916112,0.3716312,0.5704804,0.54852,0.028346457,0.112247854,0.1875
1819,0.7315436,0.60936093,0.9304229,0.28592375,0.95300263,0.34848484,0.94007987,0.32056737,0.65063834,0.64802235,0.1480315,0.27252835,0.125
1820,0.7315436,0.4518452,0.97271484,0.20821114,0.9856397,0.25482094,0.9773635,0.23262411,0.4260178,0.6841105,0.08661418,0.26808855,0.125
1821,0.7315436,0.55295527,0.8717599,0.3313783,0.883812,0.3939394,0.87749666,0.364539,0.61036557,0.6129967,0.06456693,0.13851883,0.15625
1822,0.7315436,0.56825686,0.8158254,0.3929619,0.83420366,0.45041323,0.82556593,0.42553192,0.6054112,0.6390546,0.044094488,0.08577034,0.15625
1823,0.7315436,0.39303932,0.18281037,0.42668623,0.23107049,0.44903582,0.20905459,0.4397163,0.435017,0.579426,0.033070866,0.13288906,0.21875
1824,0.7315436,0.4560456,0.21691678,0.5322581,0.25587466,0.56887054,0.23834887,0.5517731,0.50726634,0.5918679,0.026771653,0.13366908,0.15625
1825,0.7315436,0.61356133,0.8130969,0.7844575,0.845953,0.8044077,0.83089215,0.79432625,0.5073042,0.8046675,0.07874016,0.10099812,0.125
1826,0.7315436,0.40834084,0.9099591,0.7258065,0.9125326,0.75757575,0.9107856,0.741844,0.5574341,0.4897119,0.058267716,0.20927125,0.1875
1827,0.7315436,0.5046505,0.11869031,0.48240468,0.1684073,0.5192838,0.14513981,0.5035461,0.48023358,0.69020885,0.044094488,0.119009554,0.15625
1828,0.7315436,0.40444043,0.055934515,0.5293255,0.10966057,0.5509642,0.08388815,0.54184395,0.4460759,0.5852374,0.044094488,0.13319619,0.1875
1829,0.7315436,0.59435946,0.89495224,0.8196481,0.91644907,0.8429752,0.9054594,0.8283688,0.5268723,0.7607444,0.033070866,0.10629984,0.15625
1830,0.7315436,0.419742,0.8594816,0.9281525,0.8772846,0.93250686,0.8695073,0.93333334,0.4117393,0.6665434,0.023622047,0.07700497,0.1875
1831,0.7315436,0.52355236,0.8594816,0.019061584,0.8851175,0.079889804,0.87217045,0.05248227,0.4928931,0.7033637,0.06456693,0.12000894,0.125
1832,0.7315436,0.5889589,0.66984993,0.5219941,0.7075718,0.553719,0.69107854,0.53758866,0.5110921,0.7672835,0.06456693,0.2050117,0.09375
1833,0.7315436,0.59135914,0.75034106,0.50293255,0.77937335,0.5413223,0.7656458,0.5219858,0.5367229,0.74133915,0.06456693,0.24963884,0.15625
1834,0.7315436,0.5706571,0.58117324,0.398827,0.6148825,0.44490358,0.60053265,0.4212766,0.52321285,0.7335342,0.07401575,0.25093073,0.125
1835,0.7315436,0.4710471,0.6562074,0.44281524,0.6853786,0.47796142,0.6711052,0.4609929,0.48005968,0.6452394,0.08346457,0.2647691,0.21875
1836,0.7315436,0.05160516,0.0,0.72727275,0.006527415,0.73140496,0.003994674,0.7276596,0.29442674,0.09982158,0.02992126,0.19778334,0.25
1837,0.7315436,0.48544854,0.06684857,0.9941349,0.11879896,0.9958678,0.09587217,0.99432623,0.47608837,0.66917354,0.13228346,0.31458762,0.21875
1838,0.7315436,0.38853887,0.064120054,0.94281524,0.12140992,0.9338843,0.09454061,0.93758863,0.46822357,0.5354179,0.061417323,0.22628474,0.125
1839,0.7315436,0.15661566,0.26603,0.8504399,0.28198433,0.8402204,0.2756325,0.8453901,0.26061866,0.34873652,0.037795275,0.18232767,0.1875
1840,0.7315436,0.39963996,0.17326057,0.8240469,0.22454308,0.822314,0.19973369,0.822695,0.43850395,0.589008,0.08976378,0.2892531,0.1875
1841,0.7315436,0.15151516,0.0,0.9222874,0.016971279,0.92699724,0.007989348,0.9248227,0.40137178,0.24690232,0.04566929,0.18157227,0.21875
1842,0.738255,0.49564958,0.8649386,0.54105574,0.883812,0.57162535,0.8748336,0.55744684,0.45233318,0.7156444,0.14488189,0.3981938,0.15625
1843,0.738255,0.7977798,0.85129607,0.44281524,0.8942559,0.49449036,0.8748336,0.470922,0.6162234,0.89527404,0.096062995,0.41264412,0.125
1844,0.738255,0.48934895,0.7748977,0.58651024,0.80548304,0.6046832,0.7882823,0.59574467,0.50404817,0.6468248,0.096062995,0.3024778,0.15625
1845,0.738255,0.4821482,0.83492494,0.67155427,0.8550914,0.69008267,0.8442077,0.6836879,0.46971133,0.67416006,0.09448819,0.37016055,0.21875
1846,0.738255,0.680468,0.32060027,0.4222874,0.37859008,0.46418732,0.3515313,0.44539008,0.5540148,0.82774585,0.036220472,0.13304426,0.15625
1847,0.738255,0.5760576,0.25511596,0.43841642,0.30287206,0.48347107,0.2809587,0.46241134,0.54417837,0.7091279,0.047244094,0.1699497,0.1875
1848,0.738255,0.43234324,0.80900407,0.0,0.84856397,0.039944902,0.82556593,0.018439716,0.5982643,0.51015323,0.018897638,0.031975858,0.0
1849,0.738255,0.43654364,0.37107778,0.3328446,0.40600523,0.37465563,0.39014646,0.35460994,0.42739618,0.6557693,0.047244094,0.1676511,0.21875
1850,0.738255,0.46924692,0.26466575,0.3431085,0.31462142,0.38705233,0.29027963,0.36737588,0.5695599,0.54948395,0.02992126,0.11099603,0.09375
1851,0.738255,0.60276026,0.9317872,0.2888563,0.95039165,0.35261708,0.94007987,0.3248227,0.64778817,0.6398639,0.13858268,0.27397805,0.21875
1852,0.738255,0.4389439,0.97271484,0.20087977,0.9856397,0.24655648,0.9786951,0.22695035,0.40415332,0.6950582,0.11338583,0.3604793,0.1875
1853,0.738255,0.530453,0.8731241,0.33431086,0.886423,0.3953168,0.88149136,0.36737588,0.5913744,0.6055804,0.048818897,0.15339744,0.15625
1854,0.738255,0.56525654,0.80900407,0.4032258,0.8355091,0.45454547,0.8229028,0.4326241,0.6047242,0.6350585,0.036220472,0.090721056,0.15625
1855,0.738255,0.40264025,0.17598909,0.42521995,0.22584857,0.44903582,0.20239681,0.4397163,0.44213203,0.58581173,0.031496063,0.13409738,0.15625
1856,0.738255,0.48034802,0.21145976,0.5381232,0.2532637,0.57575756,0.2343542,0.55886525,0.52017105,0.613508,0.02519685,0.13063177,0.15625
1857,0.738255,0.64026403,0.8144611,0.78739005,0.84856397,0.80991733,0.8322237,0.7971631,0.5154114,0.8290345,0.08661418,0.12087144,0.15625
1858,0.738255,0.4320432,0.90723056,0.728739,0.9125326,0.75895315,0.9107856,0.7432624,0.55406713,0.5218344,0.04566929,0.17420602,0.1875
1859,0.738255,0.52445245,0.12278308,0.48533726,0.17101827,0.523416,0.14913449,0.506383,0.48913774,0.70896524,0.05511811,0.1261358,0.09375
1860,0.738255,0.4110411,0.06139154,0.52639294,0.11357702,0.5509642,0.08921438,0.53900707,0.45146188,0.5890739,0.03937008,0.11219786,0.1875
1861,0.738255,0.6168617,0.89904505,0.8240469,0.9229765,0.8484849,0.9107856,0.83404255,0.5353196,0.7784155,0.037795275,0.11107972,0.15625
1862,0.738255,0.470147,0.8635743,0.9266862,0.883812,0.93112946,0.8748336,0.93049645,0.42432836,0.7235151,0.028346457,0.07955122,0.15625
1863,0.738255,0.5616562,0.86084586,0.02052786,0.88772845,0.0785124,0.873502,0.05248227,0.5122486,0.7295477,0.09448819,0.15123108,0.15625
1864,0.738255,0.61266124,0.6671214,0.516129,0.70626634,0.5495868,0.6870839,0.5319149,0.5151355,0.7942155,0.06929134,0.20479997,0.1875
1865,0.738255,0.5709571,0.75716233,0.49853373,0.7845953,0.5371901,0.770972,0.51914895,0.53461444,0.7176837,0.05984252,0.23363931,0.15625
1866,0.738255,0.609661,0.57571626,0.39149562,0.616188,0.44214877,0.5992011,0.41702127,0.5439679,0.7576637,0.07874016,0.26241326,0.125
1867,0.738255,0.47164717,0.6562074,0.43548387,0.68146217,0.4738292,0.6684421,0.45673758,0.47957277,0.6447887,0.105511814,0.2553793,0.21875
1868,0.738255,0.07470747,0.0,0.7243402,0.010443864,0.72727275,0.0053262315,0.7248227,0.2881259,0.15418886,0.033070866,0.19073515,0.125
1869,0.738255,0.4971497,0.064120054,0.9897361,0.12140992,0.9889807,0.09454061,0.99007094,0.4912285,0.66545963,0.107086614,0.28014323,0.21875
1870,0.738255,0.3960396,0.06957708,0.9354839,0.12402089,0.92975205,0.098535284,0.93333334,0.48043394,0.53340375,0.06929134,0.21215092,0.15625
1871,0.738255,0.23282328,0.25784448,0.84897363,0.28328982,0.8443526,0.27296937,0.84822696,0.30273753,0.46065453,0.031496063,0.2062099,0.25
1872,0.738255,0.4131413,0.16371077,0.81524926,0.21279374,0.8195592,0.19041279,0.8184397,0.44891894,0.5963458,0.07559055,0.27066848,0.21875
1873,0.738255,0.21182118,0.0,0.91935486,0.022193212,0.92837465,0.010652463,0.9248227,0.44978556,0.31638613,0.04094488,0.15068386,0.15625
1874,0.74496645,0.5028503,0.86903137,0.5366569,0.89033943,0.56749314,0.8801598,0.55460995,0.45880565,0.7174536,0.17480315,0.43393782,0.125
1875,0.74496645,0.81218123,0.85129607,0.43841642,0.89686686,0.4862259,0.873502,0.46524823,0.6399178,0.8748416,0.1007874,0.4506303,0.21875
1876,0.74496645,0.49114913,0.76944065,0.58504397,0.8015666,0.607438,0.78428763,0.59716314,0.5032322,0.65256286,0.10866142,0.3387854,0.21875
1877,0.74496645,0.4821482,0.83492494,0.66715544,0.85117495,0.6887052,0.84287614,0.67943263,0.47177657,0.6699386,0.088188976,0.3839689,0.1875
1878,0.74496645,0.62376237,0.32196453,0.41935483,0.37467363,0.46005508,0.34886816,0.44113475,0.50044006,0.8284094,0.02992126,0.13135159,0.15625
1879,0.74496645,0.579958,0.2537517,0.4457478,0.308094,0.48347107,0.2809587,0.4680851,0.5511964,0.70735735,0.062992126,0.1906113,0.21875
1880,0.74496645,0.48424843,0.8049113,0.0,0.84856397,0.042699724,0.82423437,0.019858155,0.6265153,0.54643095,0.017322835,0.039985616,0.15625
1881,0.74496645,0.42964298,0.37517053,0.32844576,0.40992168,0.37052342,0.39414114,0.35177305,0.4238852,0.6492485,0.048818897,0.18851092,0.1875
1882,0.74496645,0.4740474,0.27148703,0.34164223,0.31331593,0.39256197,0.29294273,0.37021276,0.5748671,0.55042195,0.03464567,0.117986776,0.15625
1883,0.74496645,0.6006601,0.9331514,0.28005865,0.9451697,0.34848484,0.93874836,0.3177305,0.64491624,0.63690895,0.13385826,0.29030216,0.0625
1884,0.74496645,0.40144014,0.97544336,0.2111437,0.9921671,0.24793388,0.9840213,0.23120567,0.4317547,0.6003723,0.1496063,0.4351185,0.21875
1885,0.74496645,0.5655565,0.8731241,0.33870968,0.88772845,0.39944905,0.88149136,0.3716312,0.6098251,0.6287173,0.056692913,0.16207181,0.15625
1886,0.74496645,0.54755473,0.8021828,0.40615836,0.8289817,0.45592287,0.81491345,0.43546098,0.6277334,0.5929262,0.02992126,0.07834878,0.125
1887,0.74496645,0.40774077,0.17326057,0.42521995,0.22454308,0.44903582,0.19973369,0.4397163,0.44244677,0.59385437,0.033070866,0.1473355,0.15625
1888,0.74496645,0.52835286,0.2100955,0.5381232,0.2545692,0.57988983,0.2343542,0.56028366,0.54770005,0.6458755,0.02992126,0.119387954,0.15625
1889,0.74496645,0.68436843,0.81036836,0.78299123,0.84203655,0.80991733,0.82556593,0.7971631,0.54438084,0.84771985,0.11811024,0.17557749,0.09375
1890,0.74496645,0.4779478,0.9031378,0.7258065,0.9151436,0.75757575,0.90945405,0.7404255,0.5726184,0.5632862,0.03937008,0.14166561,0.1875
1891,0.74496645,0.5019502,0.12414734,0.48387095,0.17101827,0.5192838,0.14913449,0.50212765,0.4782397,0.6897928,0.04566929,0.11773878,0.1875
1892,0.74496645,0.43294328,0.064120054,0.52639294,0.11357702,0.55509645,0.0918775,0.54184395,0.47880915,0.5896228,0.023622047,0.08749475,0.21875
1893,0.74496645,0.630063,0.89904505,0.8196481,0.92167103,0.8429752,0.9107856,0.82978725,0.5369765,0.7941814,0.031496063,0.10881281,0.125
1894,0.74496645,0.45664567,0.8649386,0.9266862,0.88250655,0.93112946,0.873502,0.9276596,0.436244,0.692079,0.02047244,0.07098769,0.21875
1895,0.74496645,0.59375936,0.86084586,0.024926687,0.8916449,0.08402204,0.8748336,0.05815603,0.5375109,0.74005234,0.10393701,0.15875766,0.0625
1896,0.74496645,0.6315631,0.6643929,0.5117302,0.70365536,0.5495868,0.68575233,0.5304965,0.51739526,0.81631446,0.07716536,0.21339995,0.125
1897,0.74496645,0.55355537,0.75034106,0.49706745,0.77937335,0.5399449,0.76697737,0.5219858,0.5227747,0.71238834,0.06456693,0.21557285,0.1875
1898,0.74496645,0.6486649,0.57298774,0.38709676,0.6148825,0.44077134,0.59653795,0.41560283,0.5669452,0.7760003,0.08503937,0.2636914,0.15625
1899,0.74496645,0.48724872,0.65075034,0.43841642,0.67493474,0.48071626,0.66311586,0.4609929,0.49602097,0.6471073,0.08503937,0.20999527,0.21875
1900,0.74496645,0.11851185,0.0,0.72140765,0.015665796,0.73278236,0.0066577895,0.7248227,0.35763028,0.21087097,0.03464567,0.16946632,0.21875
1901,0.74496645,0.4569457,0.060027286,0.9941349,0.11879896,0.9889807,0.09054594,0.99148935,0.46983144,0.6381514,0.11338583,0.30447093,0.25
1902,0.74496645,0.40054005,0.06821282,0.9354839,0.12010444,0.9352617,0.09720373,0.9361702,0.50036824,0.5223172,0.05984252,0.22562915,0.09375
1903,0.74496645,0.1440144,0.26603,0.85923755,0.28198433,0.8471074,0.2756325,0.85248226,0.23460801,0.34564713,0.037795275,0.17423558,0.25
1904,0.74496645,0.39753976,0.16780354,0.81524926,0.2154047,0.8209366,0.19440746,0.8184397,0.43420735,0.5896939,0.07401575,0.25519282,0.1875
1905,0.74496645,0.23972397,0.0,0.91495603,0.023498695,0.92975205,0.010652463,0.9234043,0.47750434,0.34126455,0.04094488,0.14515185,0.25
1906,0.7516779,0.47524753,0.8731241,0.53958946,0.8942559,0.56749314,0.88415444,0.55602837,0.42460692,0.722969,0.14645669,0.40251282,0.125
1907,0.7516779,0.7950795,0.85675305,0.44134897,0.9007833,0.4876033,0.87749666,0.4680851,0.64241105,0.8537481,0.107086614,0.4866679,0.1875
1908,0.7516779,0.50735074,0.7721692,0.58064514,0.8067885,0.6060606,0.78961384,0.59716314,0.51965547,0.6562688,0.11023622,0.35946667,0.1875
1909,0.7516779,0.50225025,0.8335607,0.66715544,0.8577024,0.6859504,0.84687084,0.67943263,0.47099692,0.7037744,0.0992126,0.45438394,0.21875
1910,0.7516779,0.57425743,0.32742155,0.4222874,0.37597913,0.46143252,0.35286283,0.44397163,0.4874008,0.7784322,0.028346457,0.13148783,0.15625
1911,0.7516779,0.5736574,0.2510232,0.44868034,0.3067885,0.4862259,0.27962717,0.470922,0.5529274,0.69712424,0.07559055,0.2342463,0.21875
1912,0.7516779,0.5271527,0.8021828,0.0,0.8446475,0.044077136,0.8229028,0.021276595,0.6296099,0.57940364,0.014173228,0.042463984,0.125
1913,0.7516779,0.42724273,0.37517053,0.32551318,0.41122717,0.36501378,0.39414114,0.34751773,0.4183142,0.653299,0.05511811,0.21398267,0.1875
1914,0.7516779,0.5289529,0.26739427,0.34750733,0.31723237,0.39807162,0.29294273,0.37588653,0.6075847,0.58706945,0.03464567,0.0966703,0.15625
1915,0.7516779,0.5874587,0.9249659,0.28445747,0.9543081,0.338843,0.94007987,0.3134752,0.64700675,0.61780185,0.09133858,0.26932284,0.125
1916,0.7516779,0.4278428,0.9781719,0.21554253,0.9947781,0.25344354,0.98668444,0.23404256,0.44828552,0.6238699,0.13385826,0.4415194,0.25
1917,0.7516779,0.54155415,0.8717599,0.35337242,0.8981723,0.3966942,0.88415444,0.37730497,0.57938784,0.6300021,0.070866145,0.18860178,0.09375
1918,0.7516779,0.5337534,0.7899045,0.41935483,0.8289817,0.45179063,0.80958724,0.43687943,0.6208035,0.5836477,0.031496063,0.07933438,0.15625
1919,0.7516779,0.4482448,0.16780354,0.43255132,0.22584857,0.45454547,0.19707057,0.44539008,0.5053991,0.58211607,0.07401575,0.18964277,0.1875
1920,0.7516779,0.5808581,0.21282402,0.5366569,0.25848565,0.58677685,0.23834887,0.564539,0.5835247,0.6739398,0.031496063,0.12355436,0.1875
1921,0.7516779,0.67866784,0.80763984,0.77859235,0.8407311,0.8057851,0.82423437,0.79148936,0.53117776,0.85833526,0.11338583,0.18440032,0.125
1922,0.7516779,0.4857486,0.9058663,0.72140765,0.9151436,0.75619835,0.9107856,0.73758864,0.5750938,0.57111996,0.03937008,0.13146263,0.15625
1923,0.7516779,0.489949,0.11732606,0.48533726,0.1684073,0.5206612,0.14513981,0.50496453,0.4569703,0.69761205,0.03464567,0.11985069,0.21875
1924,0.7516779,0.43774378,0.064120054,0.5322581,0.11357702,0.56336087,0.0918775,0.5475177,0.48965883,0.5850827,0.022047244,0.08765835,0.15625
1925,0.7516779,0.6192619,0.9031378,0.8196481,0.92819846,0.84573,0.9161118,0.83120567,0.5426681,0.77350175,0.023622047,0.097300656,0.09375
1926,0.7516779,0.37173718,0.8731241,0.92521995,0.87989557,0.9352617,0.8788282,0.93191487,0.47355968,0.5584322,0.015748031,0.07253833,0.15625
1927,0.7516779,0.6030603,0.8635743,0.026392963,0.89556134,0.08539945,0.8788282,0.05957447,0.54043424,0.74898636,0.080314964,0.13257058,0.125
1928,0.7516779,0.6456646,0.6657572,0.5073314,0.70365536,0.54683197,0.68575233,0.529078,0.5325786,0.81857336,0.08976378,0.21855697,0.21875
1929,0.7516779,0.47944793,0.7585266,0.5,0.7819843,0.5385675,0.7723036,0.5219858,0.49525204,0.6450798,0.04566929,0.18941806,0.25
1930,0.7516779,0.6630663,0.58117324,0.39442816,0.616188,0.44903582,0.5992011,0.42269504,0.58151853,0.7753747,0.08188976,0.25139868,0.21875
1931,0.7516779,0.5052505,0.65347886,0.44428152,0.6840731,0.48071626,0.6684421,0.46524823,0.5138534,0.6506296,0.06614173,0.19691256,0.15625
1932,0.7516779,0.12241224,0.0,0.7155425,0.014360313,0.73002756,0.0066577895,0.7205674,0.3775619,0.20813182,0.037795275,0.16610834,0.21875
1933,0.7516779,0.4410441,0.05866303,0.9926686,0.10835509,0.9917355,0.0852197,0.99148935,0.45126885,0.63318753,0.11811024,0.3078814,0.21875
1934,0.7516779,0.38733873,0.06548431,0.9340176,0.122715406,0.92975205,0.09587217,0.93191487,0.505403,0.5009345,0.061417323,0.25109226,0.21875
1935,0.7516779,0.13141315,0.2728513,0.85337245,0.28590077,0.8402204,0.2809587,0.84822696,0.23663591,0.30907127,0.037795275,0.17032447,0.28125
1936,0.7516779,0.42814282,0.17189632,0.813783,0.2232376,0.8195592,0.19973369,0.81702125,0.44694492,0.62209666,0.070866145,0.25020072,0.09375
1937,0.7516779,0.18781878,0.0,0.9120235,0.019582245,0.9214876,0.009320905,0.9191489,0.45370474,0.27199858,0.04566929,0.14823772,0.21875
1938,0.75838923,0.47554755,0.8744884,0.542522,0.89556134,0.56749314,0.885486,0.55602837,0.44617778,0.6906718,0.11181103,0.37970805,0.09375
1939,0.75838923,0.84308434,0.8594816,0.43841642,0.90469974,0.4848485,0.88282293,0.46524823,0.6608252,0.88262683,0.13543308,0.68480057,0.21875
1940,0.75838923,0.5085509,0.7803547,0.57917887,0.81201047,0.607438,0.79494005,0.59716314,0.5107567,0.66853714,0.11023622,0.37578118,0.15625
1941,0.75838923,0.50345033,0.82810366,0.670088,0.8537859,0.6859504,0.84287614,0.67943263,0.47856957,0.6951173,0.10236221,0.47305223,0.1875
1942,0.75838923,0.5721572,0.3287858,0.4281525,0.37989557,0.46694216,0.3541944,0.4496454,0.48551312,0.77780765,0.04094488,0.13935874,0.15625
1943,0.75838923,0.57575756,0.2537517,0.45454547,0.308094,0.4903581,0.2809587,0.47517732,0.55887187,0.69325525,0.10236221,0.29263082,0.15625
1944,0.75838923,0.45754576,0.7967258,0.0,0.83942556,0.038567495,0.8175766,0.018439716,0.6300522,0.50313306,0.012598425,0.038895044,0.15625
1945,0.75838923,0.42244226,0.372442,0.32258064,0.4086162,0.35950413,0.39147803,0.34184396,0.421752,0.6413579,0.06614173,0.2532811,0.25
1946,0.75838923,0.540054,0.25784448,0.35337242,0.31723237,0.3966942,0.28761652,0.37730497,0.6180779,0.59076333,0.031496063,0.10289861,0.21875
1947,0.75838923,0.5844585,0.9290587,0.28445747,0.9543081,0.3429752,0.94141144,0.31631204,0.64912814,0.6126102,0.08188976,0.26784924,0.1875
1948,0.75838923,0.4881488,0.9713506,0.20821114,0.9921671,0.25344354,0.9800266,0.23120567,0.47213283,0.6869359,0.0992126,0.37801424,0.21875
1949,0.75838923,0.51875186,0.87585264,0.35923752,0.9007833,0.40358126,0.8868176,0.38297874,0.5633328,0.61895347,0.07559055,0.21977383,0.15625
1950,0.75838923,0.48364836,0.78171897,0.4208211,0.82245433,0.44352618,0.8015979,0.4326241,0.5758392,0.5622936,0.031496063,0.082801394,0.15625
1951,0.75838923,0.44674468,0.17053206,0.42961878,0.22976501,0.45041323,0.19973369,0.44113475,0.51868194,0.5678511,0.1007874,0.21985202,0.125
1952,0.75838923,0.63066304,0.20873123,0.53519064,0.25848565,0.58264464,0.2370173,0.56170213,0.59801847,0.721777,0.031496063,0.11270014,0.125
1953,0.75838923,0.6363636,0.8049113,0.78299123,0.8381201,0.8057851,0.82157123,0.7929078,0.50580955,0.837641,0.10393701,0.16380227,0.125
1954,0.75838923,0.5133513,0.9017735,0.71700877,0.9086162,0.75068873,0.90412784,0.73333335,0.58435017,0.5956157,0.033070866,0.10479596,0.21875
1955,0.75838923,0.48724872,0.11323329,0.48387095,0.16710183,0.5179063,0.14380826,0.5035461,0.44183645,0.71520036,0.047244094,0.13663466,0.15625
1956,0.75838923,0.44284427,0.064120054,0.53372437,0.11357702,0.5647383,0.0918775,0.5503546,0.49089202,0.59020567,0.022047244,0.082819045,0.125
1957,0.75838923,0.60246027,0.90723056,0.8240469,0.9308094,0.84573,0.9174434,0.83404255,0.54667026,0.74611574,0.02047244,0.08838364,0.21875
1958,0.75838923,0.3750375,0.87994546,0.9164223,0.8851175,0.92699724,0.88415444,0.9234043,0.49310783,0.5134506,0.022047244,0.08366907,0.1875
1959,0.75838923,0.61356133,0.8649386,0.021994134,0.8981723,0.08677686,0.88149136,0.05531915,0.5400639,0.763337,0.072440945,0.113588475,0.125
1960,0.75838923,0.6630663,0.66030014,0.5058651,0.6997389,0.54407716,0.6817576,0.5276596,0.5481651,0.82209754,0.0992126,0.22019243,0.1875
1961,0.75838923,0.470147,0.75989085,0.49706745,0.77937335,0.5358127,0.7696405,0.51914895,0.49130747,0.633567,0.036220472,0.16412818,0.15625
1962,0.75838923,0.67356735,0.58117324,0.40175954,0.616188,0.45592287,0.60053265,0.42978725,0.5839823,0.7837035,0.09291339,0.24319944,0.15625
1963,0.75838923,0.51215124,0.6589359,0.4398827,0.6906005,0.47796142,0.67509985,0.4609929,0.5205934,0.65309685,0.06614173,0.18848242,0.125
1964,0.75838923,0.124812484,0.0,0.71260995,0.014360313,0.72589535,0.0066577895,0.7177305,0.3747834,0.2103603,0.04094488,0.14454839,0.1875
1965,0.75838923,0.44464445,0.057298772,0.9956012,0.10443864,0.9972452,0.08255659,0.9971631,0.4503481,0.6394103,0.08976378,0.29396224,0.15625
1966,0.75838923,0.37143713,0.06548431,0.9384164,0.12663186,0.92561984,0.098535284,0.93049645,0.48581326,0.49660695,0.07559055,0.26517084,0.09375
1967,0.75838923,0.23822382,0.26603,0.8460411,0.28981724,0.8443526,0.27962717,0.8468085,0.3231216,0.44695956,0.05511811,0.161073,0.25
1968,0.75838923,0.44344434,0.17598909,0.8123167,0.22845954,0.8140496,0.20505992,0.81276596,0.4594861,0.63107353,0.06771654,0.2523294,0.09375
1969,0.75838923,0.15451545,0.0,0.9105572,0.016971279,0.91735536,0.007989348,0.91631204,0.42116335,0.23697442,0.044094488,0.13150395,0.25
1970,0.76510066,0.4722472,0.87994546,0.54105574,0.89686686,0.56887054,0.8868176,0.55460995,0.4230687,0.72107965,0.17165354,0.45695108,0.15625
